pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,5,100000,0,1000,1,2,1000,5,BFB,1000,0.27892,33.47739
10,1,5,100000,0,1000,1,2,100,5,BFB,1000,0.486479,35.847084
10,1,5,100000,0,1000,1,2,5000,5,BFB,1000,0.305609,32.369413
10,1,5,100000,0,1000,1,2,500,5,BFB,1000,0.291679,34.208174
10,1,5,100000,0,1000,1,2,700,5,BFB,1000,0.278689,33.66308
10,1,5,100000,0,1000,2,2,1000,5,BFB,1000,0.275739,33.47739
10,1,5,100000,0,1000,2,2,100,5,BFB,1000,0.505804,35.847084
10,1,5,100000,0,1000,2,2,5000,5,BFB,1000,0.307122,32.369413
10,1,5,100000,0,1000,2,2,500,5,BFB,1000,0.295129,34.208174
10,1,5,100000,0,1000,2,2,700,5,BFB,1000,0.285232,33.66308
10,1,5,100000,0,1000,3,2,1000,5,BFB,1000,0.275326,33.47739
10,1,5,100000,0,1000,3,2,100,5,BFB,1000,0.498217,35.847084
10,1,5,100000,0,1000,3,2,5000,5,BFB,1000,0.306751,32.369413
10,1,5,100000,0,1000,3,2,500,5,BFB,1000,0.293229,34.208174
10,1,5,100000,0,1000,3,2,700,5,BFB,1000,0.280271,33.66308
10,1,5,10000,0,1000,1,2,1000,5,BFB,1000,0.026083,33.235728
10,1,5,10000,0,1000,1,2,100,5,BFB,1000,0.022075,35.509008
10,1,5,10000,0,1000,1,2,5000,5,BFB,1000,0.02857,32.30198
10,1,5,10000,0,1000,1,2,500,5,BFB,1000,0.025166,34.021867
10,1,5,10000,0,1000,1,2,700,5,BFB,1000,0.025699,33.759057
10,1,5,10000,0,1000,2,2,1000,5,BFB,1000,0.026199,33.235728
10,1,5,10000,0,1000,2,2,100,5,BFB,1000,0.022324,35.509008
10,1,5,10000,0,1000,2,2,5000,5,BFB,1000,0.028324,32.30198
10,1,5,10000,0,1000,2,2,500,5,BFB,1000,0.025289,34.021867
10,1,5,10000,0,1000,2,2,700,5,BFB,1000,0.025832,33.759057
10,1,5,10000,0,1000,3,2,1000,5,BFB,1000,0.026108,33.235728
10,1,5,10000,0,1000,3,2,100,5,BFB,1000,0.022328,35.509008
10,1,5,10000,0,1000,3,2,5000,5,BFB,1000,0.028529,32.30198
10,1,5,10000,0,1000,3,2,500,5,BFB,1000,0.025237,34.021867
10,1,5,10000,0,1000,3,2,700,5,BFB,1000,0.025805,33.759057
10,1,5,1000,0,1000,1,2,1000,5,BFB,1000,0.002069,34.177661
10,1,5,1000,0,1000,1,2,100,5,BFB,1000,0.002035,35.659444
10,1,5,1000,0,1000,1,2,5000,5,BFB,1000,0.002088,34.177661
10,1,5,1000,0,1000,1,2,500,5,BFB,1000,0.002109,34.292206
10,1,5,1000,0,1000,1,2,700,5,BFB,1000,0.002074,34.114678
10,1,5,1000,0,1000,2,2,1000,5,BFB,1000,0.002074,34.177661
10,1,5,1000,0,1000,2,2,100,5,BFB,1000,0.002058,35.659444
10,1,5,1000,0,1000,2,2,5000,5,BFB,1000,0.002096,34.177661
10,1,5,1000,0,1000,2,2,500,5,BFB,1000,0.002103,34.292206
10,1,5,1000,0,1000,2,2,700,5,BFB,1000,0.002081,34.114678
10,1,5,1000,0,1000,3,2,1000,5,BFB,1000,0.008777,34.177661
10,1,5,1000,0,1000,3,2,100,5,BFB,1000,0.002061,35.659444
10,1,5,1000,0,1000,3,2,5000,5,BFB,1000,0.002074,34.177661
10,1,5,1000,0,1000,3,2,500,5,BFB,1000,0.002096,34.292206
10,1,5,1000,0,1000,3,2,700,5,BFB,1000,0.002081,34.114678
10,1,5,15000,0,1000,1,2,1000,5,BFB,1000,0.037609,33.257762
10,1,5,15000,0,1000,1,2,100,5,BFB,1000,0.035072,35.847699
10,1,5,15000,0,1000,1,2,5000,5,BFB,1000,0.043155,32.3161
10,1,5,15000,0,1000,1,2,500,5,BFB,1000,0.038084,34.146262
10,1,5,15000,0,1000,1,2,700,5,BFB,1000,0.037794,33.539678
10,1,5,15000,0,1000,2,2,1000,5,BFB,1000,0.037842,33.257762
10,1,5,15000,0,1000,2,2,100,5,BFB,1000,0.034544,35.847699
10,1,5,15000,0,1000,2,2,5000,5,BFB,1000,0.042192,32.3161
10,1,5,15000,0,1000,2,2,500,5,BFB,1000,0.037239,34.146262
10,1,5,15000,0,1000,2,2,700,5,BFB,1000,0.037946,33.539678
10,1,5,15000,0,1000,3,2,1000,5,BFB,1000,0.039783,33.257762
10,1,5,15000,0,1000,3,2,100,5,BFB,1000,0.108412,35.847699
10,1,5,15000,0,1000,3,2,5000,5,BFB,1000,0.042185,32.3161
10,1,5,15000,0,1000,3,2,500,5,BFB,1000,0.037165,34.146262
10,1,5,15000,0,1000,3,2,700,5,BFB,1000,0.037972,33.539678
10,1,5,25000,0,1000,1,2,1000,5,BFB,1000,0.065193,33.326625
10,1,5,25000,0,1000,1,2,100,5,BFB,1000,0.064827,35.476599
10,1,5,25000,0,1000,1,2,5000,5,BFB,1000,0.074204,32.292514
10,1,5,25000,0,1000,1,2,500,5,BFB,1000,0.06298,33.872056
10,1,5,25000,0,1000,1,2,700,5,BFB,1000,0.063235,33.700655
10,1,5,25000,0,1000,2,2,1000,5,BFB,1000,0.064185,33.326625
10,1,5,25000,0,1000,2,2,100,5,BFB,1000,0.065285,35.476599
10,1,5,25000,0,1000,2,2,5000,5,BFB,1000,0.073912,32.292514
10,1,5,25000,0,1000,2,2,500,5,BFB,1000,0.062671,33.872056
10,1,5,25000,0,1000,2,2,700,5,BFB,1000,0.065861,33.700655
10,1,5,25000,0,1000,3,2,1000,5,BFB,1000,0.065013,33.326625
10,1,5,25000,0,1000,3,2,100,5,BFB,1000,0.064986,35.476599
10,1,5,25000,0,1000,3,2,5000,5,BFB,1000,0.073754,32.292514
10,1,5,25000,0,1000,3,2,500,5,BFB,1000,0.065005,33.872056
10,1,5,25000,0,1000,3,2,700,5,BFB,1000,0.066355,33.700655
10,1,5,50000,0,1000,1,2,1000,5,BFB,1000,0.13286,33.576927
10,1,5,50000,0,1000,1,2,100,5,BFB,1000,0.16418,35.640555
10,1,5,50000,0,1000,1,2,5000,5,BFB,1000,0.150443,32.244004
10,1,5,50000,0,1000,1,2,500,5,BFB,1000,0.13108,34.094247
10,1,5,50000,0,1000,1,2,700,5,BFB,1000,0.132613,33.703739
10,1,5,50000,0,1000,2,2,1000,5,BFB,1000,0.134955,33.576927
10,1,5,50000,0,1000,2,2,100,5,BFB,1000,0.168431,35.640555
10,1,5,50000,0,1000,2,2,5000,5,BFB,1000,0.152066,32.244004
10,1,5,50000,0,1000,2,2,500,5,BFB,1000,0.136016,34.094247
10,1,5,50000,0,1000,2,2,700,5,BFB,1000,0.134835,33.703739
10,1,5,50000,0,1000,3,2,1000,5,BFB,1000,0.13683,33.576927
10,1,5,50000,0,1000,3,2,100,5,BFB,1000,0.168974,35.640555
10,1,5,50000,0,1000,3,2,5000,5,BFB,1000,0.15281,32.244004
10,1,5,50000,0,1000,3,2,500,5,BFB,1000,0.134528,34.094247
10,1,5,50000,0,1000,3,2,700,5,BFB,1000,0.134133,33.703739
10,1,5,5000,0,1000,1,2,1000,5,BFB,1000,0.012706,33.345375
10,1,5,5000,0,1000,1,2,100,5,BFB,1000,0.010637,35.715758
10,1,5,5000,0,1000,1,2,5000,5,BFB,1000,0.012795,32.638544
10,1,5,5000,0,1000,1,2,500,5,BFB,1000,0.012376,34.005554
10,1,5,5000,0,1000,1,2,700,5,BFB,1000,0.012551,33.75921
10,1,5,5000,0,1000,2,2,1000,5,BFB,1000,0.012781,33.345375
10,1,5,5000,0,1000,2,2,100,5,BFB,1000,0.010771,35.715758
10,1,5,5000,0,1000,2,2,5000,5,BFB,1000,0.012792,32.638544
10,1,5,5000,0,1000,2,2,500,5,BFB,1000,0.012388,34.005554
10,1,5,5000,0,1000,2,2,700,5,BFB,1000,0.012586,33.75921
10,1,5,5000,0,1000,3,2,1000,5,BFB,1000,0.012705,33.345375
10,1,5,5000,0,1000,3,2,100,5,BFB,1000,0.010723,35.715758
10,1,5,5000,0,1000,3,2,5000,5,BFB,1000,0.012749,32.638544
10,1,5,5000,0,1000,3,2,500,5,BFB,1000,0.012358,34.005554
10,1,5,5000,0,1000,3,2,700,5,BFB,1000,0.012574,33.75921
10,1,5,75000,0,1000,1,2,1000,5,BFB,1000,0.206537,33.318372
10,1,5,75000,0,1000,1,2,100,5,BFB,1000,0.304039,35.541361
10,1,5,75000,0,1000,1,2,5000,5,BFB,1000,0.23001,32.37446
