Seed, Instance, GS_level,  Iterations, H , GS_Move, GS_Move_Val, UCT_Move, UCT_Move_Val, UCT_GS_Move_Val, CDP_Move, CDP_Move_Val, CDP_GS_Move_Val, MM_Move, MM_Move_Val, MM_GS_Move_Val
384, 384, 12, 5000, h3 , 6, 0.000000, 0, 0.071497, 0.000000, 0, 0.071497 , 0.000000, 0, -1.000000 , 0.000000
385, 385, 12, 5000, h3 , 0, 1.000000, 0, 0.136115, 0.136115, 0, 0.136115 , 0.136115, 1, 1.000000 , -1.000000
386, 386, 12, 5000, h3 , 3, 1.000000, 0, 0.079927, 0.060703, 0, 0.088828 , 0.060703, 0, 1.000000 , -1.000000
387, 387, 12, 5000, h3 , 0, 1.000000, 2, 0.053535, -0.003468, 2, 0.049621 , -0.004662, 2, 0.000000 , -1.000000
388, 388, 12, 5000, h3 , 0, 1.000000, 0, 0.316591, 0.316591, 0, 0.321307 , 0.321307, 0, 1.000000 , 1.000000
389, 389, 12, 5000, h3 , 6, 0.000000, 4, 0.285470, 0.000000, 4, 0.285470 , 0.000000, 4, 1.000000 , 0.000000
390, 390, 12, 5000, h3 , 6, 0.000000, 3, 0.119691, 0.000000, 3, 0.121330 , 0.000000, 0, -1.000000 , 0.000000
391, 391, 12, 5000, h3 , 6, 0.000000, 1, -0.026341, 0.000000, 0, -0.023303 , 0.000000, 0, -1.000000 , 0.000000
392, 392, 12, 5000, h3 , 1, 1.000000, 1, 0.118659, 0.118659, 1, 0.120451 , 0.120451, 0, 1.000000 , -1.000000
393, 393, 12, 5000, h3 , 6, 0.000000, 2, 0.080745, 0.000000, 2, 0.080745 , 0.000000, 0, -1.000000 , 0.000000
394, 394, 12, 5000, h3 , 0, 1.000000, 1, 0.565130, -0.017241, 1, 0.564354 , -0.017241, 0, 1.000000 , 1.000000
395, 395, 12, 5000, h3 , 0, 1.000000, 2, 0.180899, 0.060060, 2, 0.178825 , 0.060060, 0, 1.000000 , 1.000000
396, 396, 12, 5000, h3 , 0, 1.000000, 2, 0.224481, 0.128848, 2, 0.226142 , 0.128848, 0, 1.000000 , 1.000000
397, 397, 12, 5000, h3 , 0, 1.000000, 1, 0.128844, 0.058824, 1, 0.134861 , 0.064351, 1, 1.000000 , -1.000000
398, 398, 12, 5000, h3 , 0, 1.000000, 3, 0.138872, -0.044335, 3, 0.136391 , -0.047146, 1, 1.000000 , 0.000000
399, 399, 12, 5000, h3 , 0, 1.000000, 2, 0.100460, 0.040632, 2, 0.100460 , 0.046538, 0, 1.000000 , 1.000000
400, 400, 12, 5000, h3 , 0, 1.000000, 0, 0.091540, 0.091540, 0, 0.090021 , 0.090021, 0, -1.000000 , -1.000000
401, 401, 12, 5000, h3 , 0, 1.000000, 2, 0.072374, 0.022782, 2, 0.073323 , 0.023002, 0, 1.000000 , 1.000000
402, 402, 12, 5000, h3 , 0, 0.000000, 0, 0.081646, 0.081646, 0, 0.082435 , 0.082435, 2, 1.000000 , -1.000000
403, 403, 12, 5000, h3 , 6, 0.000000, 1, 0.038197, 0.000000, 5, 0.037262 , 0.000000, 0, 1.000000 , 0.000000
404, 404, 12, 5000, h3 , 0, 1.000000, 2, 0.361797, -0.114094, 2, 0.361405 , -0.114094, 0, 1.000000 , 1.000000
405, 405, 12, 5000, h3 , 0, 1.000000, 2, 0.103600, 0.090684, 2, 0.104874 , 0.093698, 0, 1.000000 , 1.000000
406, 406, 12, 5000, h3 , 6, 0.000000, 2, 0.081378, 0.000000, 2, 0.076696 , 0.000000, 0, -1.000000 , 0.000000
407, 407, 12, 5000, h3 , 0, 1.000000, 2, 0.108443, 0.090381, 2, 0.105186 , 0.090381, 0, 1.000000 , 1.000000
408, 408, 12, 5000, h3 , 6, 0.000000, 2, 0.085565, 0.000000, 2, 0.086336 , 0.000000, 0, -1.000000 , 0.000000
409, 409, 12, 5000, h3 , 0, 1.000000, 2, 0.065465, 0.039548, 2, 0.068768 , 0.039548, 5, 1.000000 , -1.000000
410, 410, 12, 5000, h3 , 1, 1.000000, 4, 0.669624, 0.387283, 4, 0.671740 , 0.387283, 1, 1.000000 , 1.000000
411, 411, 12, 5000, h3 , 0, 1.000000, 4, 0.126010, 0.039152, 4, 0.123277 , 0.039152, 3, 0.000000 , -1.000000
412, 412, 12, 5000, h3 , 0, 1.000000, 0, 0.084602, 0.084602, 0, 0.084602 , 0.084602, 0, 1.000000 , 1.000000
413, 413, 12, 5000, h3 , 0, 1.000000, 0, 0.106535, 0.106535, 0, 0.106535 , 0.106535, 0, 1.000000 , 1.000000
414, 414, 12, 5000, h3 , 0, 1.000000, 0, 0.088933, 0.088933, 0, 0.096410 , 0.096410, 2, 1.000000 , -1.000000
415, 415, 12, 5000, h3 , 0, 1.000000, 1, 0.144521, 0.006122, 1, 0.143349 , 0.006122, 1, 1.000000 , -1.000000
416, 416, 12, 5000, h3 , 1, 0.000000, 2, 0.070254, 0.025192, 2, 0.073740 , 0.025192, 0, 1.000000 , 0.000000
417, 417, 12, 5000, h3 , 0, 1.000000, 0, 0.077210, 0.077210, 0, 0.079624 , 0.079624, 0, 0.000000 , 0.000000
418, 418, 12, 5000, h3 , 0, 1.000000, 1, 0.092715, 0.074043, 1, 0.092715 , 0.075567, 1, 1.000000 , 0.000000
419, 419, 12, 5000, h3 , 0, 1.000000, 4, 0.167953, 0.111910, 4, 0.167953 , 0.108247, 2, 1.000000 , 0.000000
420, 420, 12, 5000, h3 , 0, 1.000000, 1, 0.118223, 0.078689, 1, 0.126707 , 0.074643, 2, 1.000000 , 0.000000
421, 421, 12, 5000, h3 , 0, 1.000000, 0, 0.165202, 0.165202, 0, 0.165202 , 0.165202, 0, 1.000000 , 1.000000
422, 422, 12, 5000, h3 , 1, 1.000000, 1, 0.093589, 0.093589, 1, 0.089696 , 0.089696, 1, 1.000000 , 1.000000
423, 423, 12, 5000, h3 , 1, 1.000000, 3, 0.402965, 0.074236, 3, 0.403335 , 0.074236, 1, 1.000000 , 1.000000
424, 424, 12, 5000, h3 , 3, 0.000000, 1, 0.089984, 0.081772, 1, 0.087127 , 0.081772, 0, 1.000000 , -1.000000
425, 425, 12, 5000, h3 , 0, 0.000000, 5, 0.105216, 0.077016, 5, 0.105216 , 0.065854, 0, -1.000000 , -1.000000
426, 426, 12, 5000, h3 , 0, 1.000000, 0, 0.138821, 0.138821, 0, 0.141097 , 0.141097, 5, 1.000000 , -1.000000
427, 427, 12, 5000, h3 , 0, 1.000000, 0, 0.082129, 0.082129, 0, 0.085431 , 0.085431, 0, 1.000000 , 1.000000
428, 428, 12, 5000, h3 , 6, 0.000000, 0, 0.055172, 0.000000, 0, 0.056326 , 0.000000, 4, 1.000000 , 0.000000
429, 429, 12, 5000, h3 , 0, 1.000000, 2, 0.291679, 0.071429, 2, 0.291704 , 0.090308, 0, 1.000000 , 1.000000
430, 430, 12, 5000, h3 , 0, 1.000000, 2, 0.091995, -0.004213, 2, 0.088501 , -0.004213, 1, 0.000000 , -1.000000
431, 431, 12, 5000, h3 , 6, 0.000000, 1, 0.085752, 0.000000, 1, 0.086583 , 0.000000, 1, 1.000000 , 0.000000
432, 432, 12, 5000, h3 , 1, 1.000000, 0, 0.085881, -0.046278, 0, 0.085881 , -0.046278, 2, 0.000000 , -1.000000
433, 433, 12, 5000, h3 , 1, 1.000000, 2, 0.088235, 0.051923, 2, 0.083333 , 0.055179, 1, 1.000000 , 1.000000
434, 434, 12, 5000, h3 , 0, 1.000000, 4, 0.199339, 0.108981, 4, 0.199339 , 0.112462, 0, 1.000000 , 1.000000
435, 435, 12, 5000, h3 , 0, 1.000000, 2, 0.321879, 0.080569, 2, 0.321879 , 0.088305, 0, 1.000000 , 1.000000
436, 436, 12, 5000, h3 , 0, 1.000000, 1, 0.064012, 0.015495, 1, 0.064012 , 0.015495, 1, 1.000000 , -1.000000
437, 437, 12, 5000, h3 , 1, 1.000000, 1, 0.113145, 0.113145, 1, 0.110676 , 0.110676, 0, -1.000000 , -1.000000
438, 438, 12, 5000, h3 , 0, 1.000000, 3, 0.516582, 0.097087, 3, 0.517684 , 0.097087, 0, 1.000000 , 1.000000
439, 439, 12, 5000, h3 , 1, 1.000000, 2, 0.208770, 0.097403, 2, 0.210731 , 0.100391, 0, 1.000000 , -1.000000
440, 440, 12, 5000, h3 , 0, 1.000000, 2, 0.153988, 0.145418, 2, 0.149383 , 0.145418, 0, 1.000000 , 1.000000
441, 441, 12, 5000, h3 , 6, 0.000000, 0, 0.031674, 0.000000, 0, 0.031674 , 0.000000, 0, -1.000000 , 0.000000
442, 442, 12, 5000, h3 , 0, 1.000000, 0, 0.424073, 0.424073, 0, 0.427366 , 0.427366, 0, 1.000000 , 1.000000
443, 443, 12, 5000, h3 , 3, 1.000000, 3, 0.089198, 0.089198, 3, 0.084089 , 0.084089, 3, 1.000000 , 1.000000
444, 444, 12, 5000, h3 , 0, 1.000000, 1, 0.038015, -0.140394, 1, 0.039406 , -0.140394, 3, 0.000000 , -1.000000
445, 445, 12, 5000, h3 , 0, 1.000000, 4, 0.432679, 0.128814, 4, 0.436447 , 0.128814, 1, 1.000000 , -1.000000
446, 446, 12, 5000, h3 , 0, 1.000000, 1, 0.086105, -0.055556, 1, 0.086105 , -0.052023, 4, 1.000000 , -1.000000
447, 447, 12, 5000, h3 , 0, 1.000000, 3, 0.457366, 0.135266, 3, 0.457366 , 0.135266, 0, 1.000000 , 1.000000
448, 448, 12, 5000, h3 , 0, 1.000000, 1, 0.126148, 0.061910, 1, 0.126148 , 0.054968, 0, 1.000000 , 1.000000
449, 449, 12, 5000, h3 , 0, 1.000000, 0, 0.092539, 0.092539, 3, 0.091598 , 0.089993, 3, 1.000000 , 0.000000
450, 450, 12, 5000, h3 , 2, 1.000000, 2, 0.603013, 0.603013, 2, 0.603636 , 0.603636, 2, 1.000000 , 1.000000
451, 451, 12, 5000, h3 , 5, 0.000000, 5, 0.083871, 0.083871, 5, 0.083871 , 0.083871, 5, 1.000000 , 1.000000
452, 452, 12, 5000, h3 , 0, 1.000000, 2, 0.176570, 0.052632, 2, 0.176570 , 0.057024, 2, 1.000000 , 0.000000
453, 453, 12, 5000, h3 , 0, 1.000000, 2, 0.160444, 0.084599, 2, 0.167683 , 0.087051, 2, 1.000000 , 0.000000
454, 454, 12, 5000, h3 , 6, 0.000000, 4, 0.059621, 0.000000, 4, 0.059621 , 0.000000, 4, 0.000000 , 0.000000
455, 455, 12, 5000, h3 , 3, 1.000000, 4, 0.474536, 0.201102, 4, 0.475106 , 0.201102, 3, 0.000000 , 0.000000
456, 456, 12, 5000, h3 , 4, 0.000000, 4, 0.275150, 0.275150, 4, 0.277392 , 0.277392, 0, -1.000000 , -1.000000
457, 457, 12, 5000, h3 , 2, 1.000000, 2, 0.243541, 0.243541, 2, 0.245799 , 0.245799, 1, 1.000000 , 1.000000
458, 458, 12, 5000, h3 , 0, 1.000000, 4, 0.282864, 0.157895, 4, 0.284324 , 0.152941, 0, 1.000000 , 1.000000
459, 459, 12, 5000, h3 , 6, 0.000000, 3, 0.325719, 0.000000, 3, 0.328430 , 0.000000, 0, -1.000000 , 0.000000
460, 460, 12, 5000, h3 , 0, 1.000000, 0, 0.089041, 0.089041, 0, 0.089041 , 0.089041, 0, -1.000000 , -1.000000
461, 461, 12, 5000, h3 , 6, 0.000000, 3, 0.124434, 0.000000, 3, 0.123961 , 0.000000, 4, 0.000000 , 0.000000
462, 462, 12, 5000, h3 , 0, 1.000000, 5, 0.137956, 0.013861, 5, 0.141288 , 0.013861, 1, 1.000000 , 0.000000
463, 463, 12, 5000, h3 , 0, 1.000000, 2, 0.177114, 0.141715, 2, 0.180819 , 0.141185, 0, 1.000000 , 1.000000
464, 464, 12, 5000, h3 , 0, 1.000000, 1, 0.483026, 0.099548, 1, 0.484379 , 0.099548, 0, 1.000000 , 1.000000
465, 465, 12, 5000, h3 , 0, 1.000000, 1, 0.124760, 0.070114, 1, 0.124760 , 0.072935, 0, 1.000000 , 1.000000
466, 466, 12, 5000, h3 , 0, 1.000000, 0, 0.142617, 0.142617, 0, 0.142297 , 0.142297, 0, 1.000000 , 1.000000
467, 467, 12, 5000, h3 , 6, 0.000000, 4, 0.077670, 0.000000, 4, 0.077670 , 0.000000, 0, 0.000000 , 0.000000
468, 468, 12, 5000, h3 , 0, 1.000000, 0, 0.057236, 0.057236, 0, 0.054143 , 0.054143, 4, 1.000000 , -1.000000
469, 469, 12, 5000, h3 , 0, 1.000000, 1, 0.025661, -999999999.000000, 1, 0.025661 , -999999999.000000, 1, 1.000000 , -999999999.000000
470, 470, 12, 5000, h3 , 1, 1.000000, 1, 0.096330, 0.096330, 1, 0.100694 , 0.100694, 0, -1.000000 , -1.000000
471, 471, 12, 5000, h3 , 0, 0.000000, 4, 0.010573, -0.014208, 4, 0.002681 , -0.010965, 4, 1.000000 , -1.000000
472, 472, 12, 5000, h3 , 6, 0.000000, 4, 0.085227, 0.000000, 4, 0.091866 , 0.000000, 0, 0.000000 , 0.000000
473, 473, 12, 5000, h3 , 0, 1.000000, 1, 0.060606, 0.043367, 1, 0.058865 , 0.043367, 0, 1.000000 , 1.000000
474, 474, 12, 5000, h3 , 6, 0.000000, 2, 0.051012, 0.000000, 2, 0.059689 , 0.000000, 0, -1.000000 , 0.000000
475, 475, 12, 5000, h3 , 6, 0.000000, 1, 0.155393, 0.000000, 1, 0.153846 , 0.000000, 0, -1.000000 , 0.000000
476, 476, 12, 5000, h3 , 0, 1.000000, 0, 0.167186, 0.167186, 0, 0.162958 , 0.162958, 5, 1.000000 , 0.000000
477, 477, 12, 5000, h3 , 6, 0.000000, 0, 0.050459, 0.000000, 0, 0.048716 , 0.000000, 0, -1.000000 , 0.000000
478, 478, 12, 5000, h3 , 1, 1.000000, 0, 0.058417, 0.012673, 0, 0.062597 , 0.008102, 0, 1.000000 , -1.000000
479, 479, 12, 5000, h3 , 0, 1.000000, 5, 0.132047, 0.077748, 5, 0.134929 , 0.083784, 5, 1.000000 , -1.000000
480, 480, 12, 5000, h3 , 3, 1.000000, 3, 0.091594, 0.091594, 3, 0.090012 , 0.090012, 1, 0.000000 , 0.000000
481, 481, 12, 5000, h3 , 1, 0.000000, 3, 0.105539, -0.026711, 3, 0.105140 , -0.026711, 0, -1.000000 , -1.000000
482, 482, 12, 5000, h3 , 0, 1.000000, 0, 0.112287, 0.112287, 0, 0.111504 , 0.111504, 1, 1.000000 , 0.000000
483, 483, 12, 5000, h3 , 0, 1.000000, 2, 0.213250, 0.131579, 2, 0.213250 , 0.131579, 0, 1.000000 , 1.000000
484, 484, 12, 5000, h3 , 0, 1.000000, 1, 0.467812, 0.046875, 1, 0.467812 , 0.046875, 1, 0.000000 , -1.000000
485, 485, 12, 5000, h3 , 0, 1.000000, 3, 0.190549, 0.026000, 3, 0.190549 , 0.032389, 0, 1.000000 , 1.000000
486, 486, 12, 5000, h3 , 0, 1.000000, 1, 0.190657, 0.094361, 1, 0.190114 , 0.090592, 0, 1.000000 , 1.000000
487, 487, 12, 5000, h3 , 0, 1.000000, 0, 0.056525, 0.056525, 0, 0.058741 , 0.058741, 0, 1.000000 , 1.000000
488, 488, 12, 5000, h3 , 0, 1.000000, 1, 0.124657, 0.075618, 1, 0.125495 , 0.077904, 0, 1.000000 , 1.000000
489, 489, 12, 5000, h3 , 2, 0.000000, 2, 0.276117, 0.276117, 2, 0.274188 , 0.274188, 2, 1.000000 , 1.000000
490, 490, 12, 5000, h3 , 6, 0.000000, 3, 0.073868, 0.000000, 3, 0.073868 , 0.000000, 1, 1.000000 , 0.000000
491, 491, 12, 5000, h3 , 6, 0.000000, 0, 0.043317, 0.000000, 0, 0.043317 , 0.000000, 0, -1.000000 , 0.000000
492, 492, 12, 5000, h3 , 6, 0.000000, 2, 0.107595, 0.000000, 2, 0.111288 , 0.000000, 0, -1.000000 , 0.000000
493, 493, 12, 5000, h3 , 0, 1.000000, 2, 0.029630, 0.025072, 2, 0.036347 , 0.025072, 0, -1.000000 , -1.000000
494, 494, 12, 5000, h3 , 5, 1.000000, 2, 0.100453, 0.048868, 2, 0.096358 , 0.045564, 3, 0.000000 , -1.000000
495, 495, 12, 5000, h3 , 6, 0.000000, 4, 0.082589, 0.000000, 4, 0.082589 , 0.000000, 0, -1.000000 , 0.000000
496, 496, 12, 5000, h3 , 1, 1.000000, 2, 0.148728, 0.011725, 2, 0.144335 , 0.011725, 1, 0.000000 , 0.000000
497, 497, 12, 5000, h3 , 1, 0.000000, 5, 0.040816, -0.073930, 5, 0.030680 , -0.073930, 0, -1.000000 , -1.000000
498, 498, 12, 5000, h3 , 2, 1.000000, 3, 0.070652, -0.031690, 3, 0.070652 , -0.031690, 2, 1.000000 , 1.000000
499, 499, 12, 5000, h3 , 0, 1.000000, 0, 0.105490, 0.105490, 0, 0.104155 , 0.104155, 0, -1.000000 , -1.000000
500, 500, 12, 5000, h3 , 0, 1.000000, 3, 0.257981, -0.014368, 3, 0.260092 , 0.000000, 3, 1.000000 , 0.000000
501, 501, 12, 5000, h3 , 1, 1.000000, 2, -0.016755, -0.021005, 2, -0.016755 , -0.019284, 0, -1.000000 , -1.000000
502, 502, 12, 5000, h3 , 0, 1.000000, 3, 0.327168, 0.130208, 3, 0.329923 , 0.119508, 0, 1.000000 , 1.000000
503, 503, 12, 5000, h3 , 0, 1.000000, 3, 0.455864, 0.095041, 3, 0.457079 , 0.095041, 0, 1.000000 , 1.000000
504, 504, 12, 5000, h3 , 2, 1.000000, 3, 0.219904, 0.128750, 3, 0.220011 , 0.128750, 3, 0.000000 , -1.000000
505, 505, 12, 5000, h3 , 6, 0.000000, 3, 0.057390, 0.000000, 3, 0.057390 , 0.000000, 0, -1.000000 , 0.000000
506, 506, 12, 5000, h3 , 0, 1.000000, 2, -0.009776, -0.048635, 2, -0.009776 , -0.047089, 4, 1.000000 , -1.000000
507, 507, 12, 5000, h3 , 0, 1.000000, 0, 0.294014, 0.294014, 0, 0.293978 , 0.293978, 0, 1.000000 , 1.000000
508, 508, 12, 5000, h3 , 0, 1.000000, 1, 0.142783, 0.096284, 1, 0.142783 , 0.096284, 0, 1.000000 , 1.000000
509, 509, 12, 5000, h3 , 3, 0.000000, 4, 0.092920, 0.080629, 4, 0.090506 , 0.080629, 4, 1.000000 , -1.000000
510, 510, 12, 5000, h3 , 0, 1.000000, 3, 0.080028, 0.007979, 3, 0.071736 , 0.012016, 1, 1.000000 , -1.000000
511, 511, 12, 5000, h3 , 6, 0.000000, 3, 0.426638, 0.000000, 3, 0.427706 , 0.000000, 0, -1.000000 , 0.000000
512, 512, 12, 5000, h3 , 0, 1.000000, 0, 0.192387, 0.192387, 0, 0.190238 , 0.190238, 0, 1.000000 , 1.000000
513, 513, 12, 5000, h3 , 6, 0.000000, 1, -0.046592, 0.000000, 1, -0.046592 , 0.000000, 0, -1.000000 , 0.000000
514, 514, 12, 5000, h3 , 0, 1.000000, 0, 0.078548, 0.078548, 0, 0.078548 , 0.078548, 0, 1.000000 , 1.000000
515, 515, 12, 5000, h3 , 0, 1.000000, 0, 0.182037, 0.182037, 0, 0.183512 , 0.183512, 0, 1.000000 , 1.000000
516, 516, 12, 5000, h3 , 2, 1.000000, 2, 0.136216, 0.136216, 2, 0.138062 , 0.138062, 2, 1.000000 , 1.000000
517, 517, 12, 5000, h3 , 0, 1.000000, 3, 0.090654, 0.073955, 3, 0.092871 , 0.073955, 1, 1.000000 , -1.000000
518, 518, 12, 5000, h3 , 0, 1.000000, 0, 0.124352, 0.124352, 0, 0.129275 , 0.129275, 0, 1.000000 , 1.000000
519, 519, 12, 5000, h3 , 6, 0.000000, 3, 0.091419, 0.000000, 3, 0.092749 , 0.000000, 3, 1.000000 , 0.000000
520, 520, 12, 5000, h3 , 0, 1.000000, 4, 0.059061, 0.035853, 4, 0.056006 , 0.034146, 0, 1.000000 , 1.000000
521, 521, 12, 5000, h3 , 0, 1.000000, 0, 0.163672, 0.163672, 0, 0.164397 , 0.164397, 0, 1.000000 , 1.000000
522, 522, 12, 5000, h3 , 6, 0.000000, 5, 0.050800, 0.000000, 5, 0.048151 , 0.000000, 0, -1.000000 , 0.000000
523, 523, 12, 5000, h3 , 0, 1.000000, 2, 0.151966, 0.116189, 2, 0.151966 , 0.116189, 0, 1.000000 , 1.000000
524, 524, 12, 5000, h3 , 0, 0.000000, 0, 0.000918, 0.000918, 0, 0.001855 , 0.001855, 0, 1.000000 , 1.000000
525, 525, 12, 5000, h3 , 6, 0.000000, 1, 0.020276, 0.000000, 1, 0.020276 , 0.000000, 0, -1.000000 , 0.000000
526, 526, 12, 5000, h3 , 0, 1.000000, 3, 0.077159, -0.012251, 3, 0.075460 , -0.012251, 3, 1.000000 , -1.000000
527, 527, 12, 5000, h3 , 0, 1.000000, 2, 0.056075, -0.015419, 2, 0.053372 , -0.024499, 0, -1.000000 , -1.000000
528, 528, 12, 5000, h3 , 0, 1.000000, 4, 0.064720, 0.060033, 4, 0.064720 , 0.054591, 0, 1.000000 , 1.000000
529, 529, 12, 5000, h3 , 6, 0.000000, 2, 0.120359, 0.000000, 2, 0.125000 , 0.000000, 1, 0.000000 , 0.000000
530, 530, 12, 5000, h3 , 0, 1.000000, 1, 0.287834, 0.171951, 1, 0.290672 , 0.177696, 0, 1.000000 , 1.000000
531, 531, 12, 5000, h3 , 0, 1.000000, 3, 0.067187, 0.057659, 0, 0.064991 , 0.064991, 0, 1.000000 , 1.000000
532, 532, 12, 5000, h3 , 1, 0.000000, 0, 0.072816, -0.029126, 0, 0.073222 , -0.027642, 0, -1.000000 , -1.000000
533, 533, 12, 5000, h3 , 0, 1.000000, 3, 0.477447, 0.059524, 3, 0.477628 , 0.059524, 3, 1.000000 , -1.000000
534, 534, 12, 5000, h3 , 2, 1.000000, 0, 0.087282, 0.070240, 0, 0.087282 , 0.068646, 2, 1.000000 , 1.000000
535, 535, 12, 5000, h3 , 0, 1.000000, 0, 0.327291, 0.327291, 0, 0.329043 , 0.329043, 0, 1.000000 , 1.000000
