pits,heuristics,c,policy,iterations,seed,num_games,type_system,sts_size,domain, max_alg, min_alg, mm_level ,num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games
6,3,0.5,1,15000,0,100,2,100,0,BFB,UCT,NA,100,35,0,0.769231,0.230769,50
6,3,0.5,1,15000,0,100,2,5000,0,BFB,UCT,NA,100,31,0,0.623188,0.376812,43
6,3,0.5,1,15000,0,100,2,500,0,BFB,UCT,NA,100,15,0,0.917647,0.082353,78
6,3,0.5,1,15000,0,100,2,700,0,BFB,UCT,NA,100,25,0,0.92,0.08,69
6,3,0.5,1,5000,0,100,2,1000,0,BFB,UCT,NA,100,28,0,0.861111,0.138889,62
6,3,0.5,1,5000,0,100,2,100,0,BFB,UCT,NA,100,37,0,0.761905,0.238095,48
6,3,0.5,1,5000,0,100,2,5000,0,BFB,UCT,NA,100,37,0,0.650794,0.349206,41
6,3,0.5,1,5000,0,100,2,500,0,BFB,UCT,NA,100,25,0,0.946667,0.053333,71
6,3,0.5,1,5000,0,100,2,700,0,BFB,UCT,NA,100,27,0,0.945205,0.054795,69
6,3,0.5,2,100000,0,100,2,1000,0,BFB,UCT,NA,100,28,0,0.833333,0.166667,60
6,3,0.5,2,100000,0,100,2,100,0,BFB,UCT,NA,100,31,0,0.782609,0.217391,54
6,3,0.5,2,100000,0,100,2,5000,0,BFB,UCT,NA,100,35,0,0.830769,0.169231,54
6,3,0.5,2,100000,0,100,2,500,0,BFB,UCT,NA,100,26,0,0.905405,0.094595,67
6,3,0.5,2,100000,0,100,2,700,0,BFB,UCT,NA,100,30,0,0.914286,0.085714,64
6,3,0.5,2,10000,0,100,2,1000,0,BFB,UCT,NA,100,31,0,0.913043,0.086957,63
6,3,0.5,2,10000,0,100,2,100,0,BFB,UCT,NA,100,32,0,0.794118,0.205882,54
6,3,0.5,2,10000,0,100,2,5000,0,BFB,UCT,NA,100,34,0,0.833333,0.166667,55
6,3,0.5,2,10000,0,100,2,500,0,BFB,UCT,NA,100,25,0,0.88,0.12,66
6,3,0.5,2,10000,0,100,2,700,0,BFB,UCT,NA,100,16,0,0.940476,0.059524,79
6,3,0.5,2,1000,0,100,2,1000,0,BFB,UCT,NA,100,52,0,0.854167,0.145833,41
6,3,0.5,2,1000,0,100,2,100,0,BFB,UCT,NA,100,35,0,0.938462,0.061538,61
6,3,0.5,2,1000,0,100,2,5000,0,BFB,UCT,NA,100,39,0,0.52459,0.47541,32
6,3,0.5,2,1000,0,100,2,500,0,BFB,UCT,NA,100,36,0,0.921875,0.078125,59
6,3,0.5,2,1000,0,100,2,700,0,BFB,UCT,NA,100,24,0,0.947368,0.052632,72
6,3,0.5,2,15000,0,100,2,1000,0,BFB,UCT,NA,100,24,0,0.973684,0.026316,74
6,3,0.5,2,15000,0,100,2,100,0,BFB,UCT,NA,100,40,0,0.9,0.1,54
6,3,0.5,2,15000,0,100,2,5000,0,BFB,UCT,NA,100,38,0,0.774194,0.225806,48
6,3,0.5,2,15000,0,100,2,500,0,BFB,UCT,NA,100,27,0,0.863014,0.136986,63
6,3,0.5,2,15000,0,100,2,700,0,BFB,UCT,NA,100,26,0,0.972973,0.027027,72
6,3,0.5,2,5000,0,100,2,1000,0,BFB,UCT,NA,100,24,0,0.973684,0.026316,74
6,3,0.5,2,5000,0,100,2,100,0,BFB,UCT,NA,100,37,0,0.888889,0.111111,56
6,3,0.5,2,5000,0,100,2,5000,0,BFB,UCT,NA,100,39,0,0.639344,0.360656,39
6,3,0.5,2,5000,0,100,2,500,0,BFB,UCT,NA,100,24,0,0.934211,0.065789,71
6,3,0.5,2,5000,0,100,2,700,0,BFB,UCT,NA,100,22,0,0.935897,0.064103,73
6,3,0.5,3,100000,0,100,2,1000,0,BFB,UCT,NA,100,36,0,0.8125,0.1875,52
6,3,0.5,3,100000,0,100,2,100,0,BFB,UCT,NA,100,39,0,0.786885,0.213115,48
6,3,0.5,3,100000,0,100,2,5000,0,BFB,UCT,NA,100,24,0,0.802632,0.197368,61
6,3,0.5,3,100000,0,100,2,500,0,BFB,UCT,NA,100,42,0,0.87931,0.12069,51
6,3,0.5,3,100000,0,100,2,700,0,BFB,UCT,NA,100,33,0,0.80597,0.19403,54
6,3,0.5,3,10000,0,100,2,1000,0,BFB,UCT,NA,100,31,0,0.84058,0.15942,58
6,3,0.5,3,10000,0,100,2,100,0,BFB,UCT,NA,100,36,0,0.84375,0.15625,54
6,3,0.5,3,10000,0,100,2,5000,0,BFB,UCT,NA,100,35,0,0.707692,0.292308,46
6,3,0.5,3,10000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0.888889,0.111111,56
6,3,0.5,3,10000,0,100,2,700,0,BFB,UCT,NA,100,33,0,0.776119,0.223881,52
6,3,0.5,3,1000,0,100,2,1000,0,BFB,UCT,NA,100,50,0,0.66,0.34,33
6,3,0.5,3,1000,0,100,2,100,0,BFB,UCT,NA,100,44,0,0.910714,0.089286,51
6,3,0.5,3,1000,0,100,2,5000,0,BFB,UCT,NA,100,39,0,0.52459,0.47541,32
6,3,0.5,3,1000,0,100,2,500,0,BFB,UCT,NA,100,38,0,0.774194,0.225806,48
6,3,0.5,3,1000,0,100,2,700,0,BFB,UCT,NA,100,39,0,0.803279,0.196721,49
6,3,0.5,3,15000,0,100,2,1000,0,BFB,UCT,NA,100,40,0,0.85,0.15,51
6,3,0.5,3,15000,0,100,2,100,0,BFB,UCT,NA,100,26,0,0.743243,0.256757,55
6,3,0.5,3,15000,0,100,2,5000,0,BFB,UCT,NA,100,28,0,0.791667,0.208333,57
6,3,0.5,3,15000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0.920635,0.079365,58
6,3,0.5,3,15000,0,100,2,700,0,BFB,UCT,NA,100,37,0,0.825397,0.174603,52
6,3,0.5,3,5000,0,100,2,1000,0,BFB,UCT,NA,100,32,0,0.867647,0.132353,59
6,3,0.5,3,5000,0,100,2,100,0,BFB,UCT,NA,100,38,0,0.790323,0.209677,49
6,3,0.5,3,5000,0,100,2,5000,0,BFB,UCT,NA,100,36,0,0.59375,0.40625,38
6,3,0.5,3,5000,0,100,2,500,0,BFB,UCT,NA,100,30,0,0.914286,0.085714,64
6,3,0.5,3,5000,0,100,2,700,0,BFB,UCT,NA,100,27,0,0.849315,0.150685,62
6,3,2.5,1,100000,0,100,2,1000,0,BFB,UCT,NA,100,35,0,0.815385,0.184615,53
6,3,2.5,1,100000,0,100,2,100,0,BFB,UCT,NA,100,49,0,0.882353,0.117647,45
6,3,2.5,1,100000,0,100,2,5000,0,BFB,UCT,NA,100,41,0,0.762712,0.237288,45
6,3,2.5,1,100000,0,100,2,500,0,BFB,UCT,NA,100,38,0,0.887097,0.112903,55
6,3,2.5,1,100000,0,100,2,700,0,BFB,UCT,NA,100,37,0,0.793651,0.206349,50
6,3,2.5,1,10000,0,100,2,1000,0,BFB,UCT,NA,100,42,0,0.913793,0.086207,53
6,3,2.5,1,10000,0,100,2,100,0,BFB,UCT,NA,100,40,0,0.883333,0.116667,53
6,3,2.5,1,10000,0,100,2,5000,0,BFB,UCT,NA,100,49,0,0.705882,0.294118,36
6,3,2.5,1,10000,0,100,2,500,0,BFB,UCT,NA,100,52,0,0.895833,0.104167,43
6,3,2.5,1,10000,0,100,2,700,0,BFB,UCT,NA,100,38,0,0.806452,0.193548,50
6,3,2.5,1,1000,0,100,2,1000,0,BFB,UCT,NA,100,42,0,0.775862,0.224138,45
6,3,2.5,1,1000,0,100,2,100,0,BFB,UCT,NA,100,45,0,0.872727,0.127273,48
6,3,2.5,1,1000,0,100,2,5000,0,BFB,UCT,NA,100,41,0,0.542373,0.457627,32
6,3,2.5,1,1000,0,100,2,500,0,BFB,UCT,NA,100,46,0,0.925926,0.074074,50
6,3,2.5,1,1000,0,100,2,700,0,BFB,UCT,NA,100,31,0,0.898551,0.101449,62
6,3,2.5,1,15000,0,100,2,1000,0,BFB,UCT,NA,100,33,0,0.910448,0.089552,61
6,3,2.5,1,15000,0,100,2,100,0,BFB,UCT,NA,100,35,0,0.876923,0.123077,57
6,3,2.5,1,15000,0,100,2,5000,0,BFB,UCT,NA,100,46,0,0.814815,0.185185,44
6,3,2.5,1,15000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0.888889,0.111111,56
6,3,2.5,1,15000,0,100,2,700,0,BFB,UCT,NA,100,49,0,0.862745,0.137255,44
6,3,2.5,1,5000,0,100,2,1000,0,BFB,UCT,NA,100,28,0,0.944444,0.055556,68
6,3,2.5,1,5000,0,100,2,100,0,BFB,UCT,NA,100,36,0,0.859375,0.140625,55
6,3,2.5,1,5000,0,100,2,5000,0,BFB,UCT,NA,100,53,0,0.446809,0.553191,21
6,3,2.5,1,5000,0,100,2,500,0,BFB,UCT,NA,100,40,0,0.933333,0.066667,56
6,3,2.5,1,5000,0,100,2,700,0,BFB,UCT,NA,100,36,0,0.921875,0.078125,59
6,3,2.5,2,100000,0,100,2,1000,0,BFB,UCT,NA,100,39,0,0.737705,0.262295,45
6,3,2.5,2,100000,0,100,2,100,0,BFB,UCT,NA,100,37,0,0.888889,0.111111,56
6,3,2.5,2,100000,0,100,2,5000,0,BFB,UCT,NA,100,36,0,0.8125,0.1875,52
6,3,2.5,2,100000,0,100,2,500,0,BFB,UCT,NA,100,40,0,0.9,0.1,54
6,3,2.5,2,100000,0,100,2,700,0,BFB,UCT,NA,100,32,0,0.808824,0.191176,55
6,3,2.5,2,10000,0,100,2,1000,0,BFB,UCT,NA,100,42,0,0.844828,0.155172,49
6,3,2.5,2,10000,0,100,2,100,0,BFB,UCT,NA,100,32,0,0.882353,0.117647,60
6,3,2.5,2,10000,0,100,2,5000,0,BFB,UCT,NA,100,40,0,0.833333,0.166667,50
6,3,2.5,2,10000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0.857143,0.142857,54
6,3,2.5,2,10000,0,100,2,700,0,BFB,UCT,NA,100,37,0,0.920635,0.079365,58
6,3,2.5,2,1000,0,100,2,1000,0,BFB,UCT,NA,100,43,0,0.719298,0.280702,41
6,3,2.5,2,1000,0,100,2,100,0,BFB,UCT,NA,100,38,0,0.822581,0.177419,51
6,3,2.5,2,1000,0,100,2,5000,0,BFB,UCT,NA,100,41,0,0.542373,0.457627,32
6,3,2.5,2,1000,0,100,2,500,0,BFB,UCT,NA,100,43,0,0.877193,0.122807,50
6,3,2.5,2,1000,0,100,2,700,0,BFB,UCT,NA,100,35,0,0.892308,0.107692,58
6,3,2.5,2,15000,0,100,2,1000,0,BFB,UCT,NA,100,36,0,0.828125,0.171875,53
6,3,2.5,2,15000,0,100,2,100,0,BFB,UCT,NA,100,32,0,0.867647,0.132353,59
6,3,2.5,2,15000,0,100,2,5000,0,BFB,UCT,NA,100,28,0,0.777778,0.222222,56
6,3,2.5,2,15000,0,100,2,500,0,BFB,UCT,NA,100,41,0,0.864407,0.135593,51
6,3,2.5,2,15000,0,100,2,700,0,BFB,UCT,NA,100,32,0,0.852941,0.147059,58
6,3,2.5,2,5000,0,100,2,1000,0,BFB,UCT,NA,100,40,0,0.866667,0.133333,52
6,3,2.5,2,5000,0,100,2,100,0,BFB,UCT,NA,100,38,0,0.887097,0.112903,55
6,3,2.5,2,5000,0,100,2,5000,0,BFB,UCT,NA,100,50,0,0.7,0.3,35
6,3,2.5,2,5000,0,100,2,500,0,BFB,UCT,NA,100,39,0,0.868852,0.131148,53
6,3,2.5,2,5000,0,100,2,700,0,BFB,UCT,NA,100,35,0,0.907692,0.092308,59
6,3,2.5,3,100000,0,100,2,100,0,BFB,UCT,NA,100,36,0,0.9375,0.0625,60
6,3,2.5,3,100000,0,100,2,5000,0,BFB,UCT,NA,100,46,0,0.925926,0.074074,50
6,3,2.5,3,100000,0,100,2,500,0,BFB,UCT,NA,100,28,0,0.902778,0.097222,65
6,3,2.5,3,100000,0,100,2,700,0,BFB,UCT,NA,100,32,0,0.970588,0.029412,66
6,3,2.5,3,10000,0,100,2,1000,0,BFB,UCT,NA,100,34,0,0.893939,0.106061,59
6,3,2.5,3,10000,0,100,2,100,0,BFB,UCT,NA,100,36,0,0.921875,0.078125,59
6,3,2.5,3,10000,0,100,2,5000,0,BFB,UCT,NA,100,44,0,0.839286,0.160714,47
6,3,2.5,3,10000,0,100,2,500,0,BFB,UCT,NA,100,35,0,0.938462,0.061538,61
6,3,2.5,3,10000,0,100,2,700,0,BFB,UCT,NA,100,47,0,0.924528,0.075472,49
6,3,2.5,3,1000,0,100,2,1000,0,BFB,UCT,NA,100,52,0,0.583333,0.416667,28
6,3,2.5,3,1000,0,100,2,100,0,BFB,UCT,NA,100,32,0,0.897059,0.102941,61
6,3,2.5,3,1000,0,100,2,5000,0,BFB,UCT,NA,100,41,0,0.542373,0.457627,32
6,3,2.5,3,1000,0,100,2,500,0,BFB,UCT,NA,100,49,0,0.862745,0.137255,44
6,3,2.5,3,1000,0,100,2,700,0,BFB,UCT,NA,100,41,0,0.881356,0.118644,52
6,3,2.5,3,15000,0,100,2,1000,0,BFB,UCT,NA,100,27,0,0.90411,0.09589,66
6,3,2.5,3,15000,0,100,2,100,0,BFB,UCT,NA,100,40,0,0.95,0.05,57
6,3,2.5,3,15000,0,100,2,5000,0,BFB,UCT,NA,100,44,0,0.732143,0.267857,41
6,3,2.5,3,15000,0,100,2,500,0,BFB,UCT,NA,100,32,0,0.955882,0.044118,65
6,3,2.5,3,15000,0,100,2,700,0,BFB,UCT,NA,100,35,0,0.923077,0.076923,60
6,3,2.5,3,5000,0,100,2,1000,0,BFB,UCT,NA,100,30,0,0.871429,0.128571,61
6,3,2.5,3,5000,0,100,2,100,0,BFB,UCT,NA,100,29,0,0.943662,0.056338,67
6,3,2.5,3,5000,0,100,2,5000,0,BFB,UCT,NA,100,44,0,0.625,0.375,35
6,3,2.5,3,5000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0.968254,0.031746,61
6,3,2.5,3,5000,0,100,2,700,0,BFB,UCT,NA,100,34,0,0.893939,0.106061,59
6,5,0.5,1,100000,0,100,2,1000,0,BFB,UCT,NA,100,66,0,0.058824,0.941176,2
6,5,0.5,1,100000,0,100,2,100,0,BFB,UCT,NA,100,46,0,0.037037,0.962963,2
6,5,0.5,1,100000,0,100,2,5000,0,BFB,UCT,NA,100,62,0,0.236842,0.763158,9
6,5,0.5,1,100000,0,100,2,500,0,BFB,UCT,NA,100,42,0,0.12069,0.87931,7
6,5,0.5,1,100000,0,100,2,700,0,BFB,UCT,NA,100,58,0,0.166667,0.833333,7
6,5,0.5,1,10000,0,100,2,1000,0,BFB,UCT,NA,100,67,0,0.272727,0.727273,9
6,5,0.5,1,10000,0,100,2,100,0,BFB,UCT,NA,100,50,0,0.06,0.94,3
6,5,0.5,1,10000,0,100,2,5000,0,BFB,UCT,NA,100,69,0,0.580645,0.419355,18
6,5,0.5,1,10000,0,100,2,500,0,BFB,UCT,NA,100,60,0,0.175,0.825,7
6,5,0.5,1,10000,0,100,2,700,0,BFB,UCT,NA,100,65,0,0.228571,0.771429,8
6,5,0.5,1,1000,0,100,2,1000,0,BFB,UCT,NA,100,68,0,0.59375,0.40625,19
6,5,0.5,1,1000,0,100,2,100,0,BFB,UCT,NA,100,55,0,0.2,0.8,9
6,5,0.5,1,1000,0,100,2,5000,0,BFB,UCT,NA,100,60,0,0.55,0.45,22
6,5,0.5,1,1000,0,100,2,500,0,BFB,UCT,NA,100,50,0,0.5,0.5,25
6,5,0.5,1,1000,0,100,2,700,0,BFB,UCT,NA,100,60,0,0.35,0.65,14
6,5,0.5,1,15000,0,100,2,1000,0,BFB,UCT,NA,100,66,0,0.176471,0.823529,6
6,5,0.5,1,15000,0,100,2,100,0,BFB,UCT,NA,100,46,0,0.055556,0.944444,3
6,5,0.5,1,15000,0,100,2,5000,0,BFB,UCT,NA,100,72,0,0.428571,0.571429,12
6,5,0.5,1,15000,0,100,2,500,0,BFB,UCT,NA,100,55,0,0.111111,0.888889,5
6,5,0.5,1,15000,0,100,2,700,0,BFB,UCT,NA,100,58,0,0.238095,0.761905,10
6,5,0.5,1,5000,0,100,2,1000,0,BFB,UCT,NA,100,58,0,0.261905,0.738095,11
6,5,0.5,1,5000,0,100,2,100,0,BFB,UCT,NA,100,44,0,0.053571,0.946429,3
6,5,0.5,1,5000,0,100,2,5000,0,BFB,UCT,NA,100,65,0,0.457143,0.542857,16
6,5,0.5,1,5000,0,100,2,500,0,BFB,UCT,NA,100,70,0,0.3,0.7,9
6,5,0.5,1,5000,0,100,2,700,0,BFB,UCT,NA,100,63,0,0.189189,0.810811,7
6,5,0.5,2,100000,0,100,2,1000,0,BFB,UCT,NA,100,61,0,0.153846,0.846154,6
6,5,0.5,2,100000,0,100,2,100,0,BFB,UCT,NA,100,44,0,0.071429,0.928571,4
6,5,0.5,2,100000,0,100,2,5000,0,BFB,UCT,NA,100,73,0,0.444444,0.555556,12
6,5,0.5,2,100000,0,100,2,500,0,BFB,UCT,NA,100,57,0,0.116279,0.883721,5
6,5,0.5,2,100000,0,100,2,700,0,BFB,UCT,NA,100,58,0,0.214286,0.785714,9
6,5,0.5,2,10000,0,100,2,1000,0,BFB,UCT,NA,100,71,0,0.310345,0.689655,9
6,5,0.5,2,10000,0,100,2,100,0,BFB,UCT,NA,100,45,0,0.127273,0.872727,7
6,5,0.5,2,10000,0,100,2,5000,0,BFB,UCT,NA,100,76,0,0.541667,0.458333,13
6,5,0.5,2,10000,0,100,2,500,0,BFB,UCT,NA,100,45,0,0.2,0.8,11
6,5,0.5,2,10000,0,100,2,700,0,BFB,UCT,NA,100,63,0,0.216216,0.783784,8
6,5,0.5,2,1000,0,100,2,1000,0,BFB,UCT,NA,100,63,0,0.567568,0.432432,21
6,5,0.5,2,1000,0,100,2,100,0,BFB,UCT,NA,100,44,0,0.160714,0.839286,9
6,5,0.5,2,1000,0,100,2,5000,0,BFB,UCT,NA,100,60,0,0.55,0.45,22
6,5,0.5,2,1000,0,100,2,500,0,BFB,UCT,NA,100,64,0,0.361111,0.638889,13
6,5,0.5,2,1000,0,100,2,700,0,BFB,UCT,NA,100,57,0,0.511628,0.488372,22
6,5,0.5,2,15000,0,100,2,1000,0,BFB,UCT,NA,100,62,0,0.342105,0.657895,13
6,5,0.5,2,15000,0,100,2,100,0,BFB,UCT,NA,100,38,0,0.032258,0.967742,2
6,5,0.5,2,15000,0,100,2,5000,0,BFB,UCT,NA,100,65,0,0.4,0.6,14
6,5,0.5,2,15000,0,100,2,500,0,BFB,UCT,NA,100,49,0,0.27451,0.72549,14
6,5,0.5,2,15000,0,100,2,700,0,BFB,UCT,NA,100,50,0,0.14,0.86,7
6,5,0.5,2,5000,0,100,2,1000,0,BFB,UCT,NA,100,68,0,0.3125,0.6875,10
6,5,0.5,2,5000,0,100,2,100,0,BFB,UCT,NA,100,49,0,0.019608,0.980392,1
6,5,0.5,2,5000,0,100,2,5000,0,BFB,UCT,NA,100,68,0,0.5625,0.4375,18
6,5,0.5,2,5000,0,100,2,500,0,BFB,UCT,NA,100,62,0,0.131579,0.868421,5
6,5,0.5,2,5000,0,100,2,700,0,BFB,UCT,NA,100,53,0,0.234043,0.765957,11
6,5,0.5,3,100000,0,100,2,1000,0,BFB,UCT,NA,100,65,0,0.257143,0.742857,9
6,5,0.5,3,100000,0,100,2,100,0,BFB,UCT,NA,100,48,0,0.173077,0.826923,9
6,5,0.5,3,100000,0,100,2,5000,0,BFB,UCT,NA,100,73,0,0.259259,0.740741,7
6,5,0.5,3,100000,0,100,2,500,0,BFB,UCT,NA,100,56,0,0.227273,0.772727,10
6,5,0.5,3,100000,0,100,2,700,0,BFB,UCT,NA,100,71,0,0.275862,0.724138,8
6,5,0.5,3,10000,0,100,2,1000,0,BFB,UCT,NA,100,69,0,0.354839,0.645161,11
6,5,0.5,3,10000,0,100,2,100,0,BFB,UCT,NA,100,54,0,0.108696,0.891304,5
6,5,0.5,3,10000,0,100,2,5000,0,BFB,UCT,NA,100,72,0,0.5,0.5,14
6,5,0.5,3,10000,0,100,2,500,0,BFB,UCT,NA,100,71,0,0.206897,0.793103,6
6,5,0.5,3,10000,0,100,2,700,0,BFB,UCT,NA,100,70,0,0.233333,0.766667,7
6,5,0.5,3,1000,0,100,2,1000,0,BFB,UCT,NA,100,62,0,0.578947,0.421053,22
6,5,0.5,3,1000,0,100,2,100,0,BFB,UCT,NA,100,54,0,0.26087,0.73913,12
6,5,0.5,3,1000,0,100,2,5000,0,BFB,UCT,NA,100,69,0,0.580645,0.419355,18
6,5,0.5,3,1000,0,100,2,500,0,BFB,UCT,NA,100,64,0,0.416667,0.583333,15
6,5,0.5,3,1000,0,100,2,700,0,BFB,UCT,NA,100,66,0,0.441176,0.558824,15
6,5,0.5,3,15000,0,100,2,1000,0,BFB,UCT,NA,100,70,0,0.4,0.6,12
6,5,0.5,3,15000,0,100,2,100,0,BFB,UCT,NA,100,57,0,0.116279,0.883721,5
6,5,0.5,3,15000,0,100,2,5000,0,BFB,UCT,NA,100,73,0,0.518519,0.481481,14
6,5,0.5,3,15000,0,100,2,500,0,BFB,UCT,NA,100,56,0,0.181818,0.818182,8
6,5,0.5,3,15000,0,100,2,700,0,BFB,UCT,NA,100,61,0,0.333333,0.666667,13
6,5,0.5,3,5000,0,100,2,1000,0,BFB,UCT,NA,100,62,0,0.473684,0.526316,18
6,5,0.5,3,5000,0,100,2,100,0,BFB,UCT,NA,100,53,0,0.12766,0.87234,6
6,5,0.5,3,5000,0,100,2,5000,0,BFB,UCT,NA,100,66,0,0.411765,0.588235,14
6,5,0.5,3,5000,0,100,2,500,0,BFB,UCT,NA,100,65,0,0.342857,0.657143,12
6,5,0.5,3,5000,0,100,2,700,0,BFB,UCT,NA,100,75,0,0.36,0.64,9
6,5,2.5,1,100000,0,100,2,1000,0,BFB,UCT,NA,100,53,0,0.12766,0.87234,6
6,5,2.5,1,100000,0,100,2,100,0,BFB,UCT,NA,100,46,0,0.055556,0.944444,3
6,5,2.5,1,100000,0,100,2,5000,0,BFB,UCT,NA,100,65,0,0.114286,0.885714,4
6,5,2.5,1,100000,0,100,2,500,0,BFB,UCT,NA,100,45,0,0.054545,0.945455,3
6,5,2.5,1,100000,0,100,2,700,0,BFB,UCT,NA,100,47,0,0.09434,0.90566,5
6,5,2.5,1,10000,0,100,2,1000,0,BFB,UCT,NA,100,62,0,0.157895,0.842105,6
6,5,2.5,1,10000,0,100,2,100,0,BFB,UCT,NA,100,52,0,0.083333,0.916667,4
6,5,2.5,1,10000,0,100,2,5000,0,BFB,UCT,NA,100,76,0,0.583333,0.416667,14
6,5,2.5,1,10000,0,100,2,500,0,BFB,UCT,NA,100,48,0,0.134615,0.865385,7
6,5,2.5,1,10000,0,100,2,700,0,BFB,UCT,NA,100,49,0,0.137255,0.862745,7
6,5,2.5,1,1000,0,100,2,1000,0,BFB,UCT,NA,100,52,0,0.5,0.5,24
6,5,2.5,1,1000,0,100,2,100,0,BFB,UCT,NA,100,44,0,0.160714,0.839286,9
6,5,2.5,1,1000,0,100,2,5000,0,BFB,UCT,NA,100,61,0,0.410256,0.589744,16
6,5,2.5,1,1000,0,100,2,500,0,BFB,UCT,NA,100,63,0,0.351351,0.648649,13
6,5,2.5,1,1000,0,100,2,700,0,BFB,UCT,NA,100,51,0,0.489796,0.510204,24
6,5,2.5,1,15000,0,100,2,1000,0,BFB,UCT,NA,100,50,0,0.1,0.9,5
6,5,2.5,1,15000,0,100,2,100,0,BFB,UCT,NA,100,40,0,0.066667,0.933333,4
6,5,2.5,1,15000,0,100,2,5000,0,BFB,UCT,NA,100,67,0,0.484848,0.515152,16
6,5,2.5,1,15000,0,100,2,500,0,BFB,UCT,NA,100,49,0,0.137255,0.862745,7
6,5,2.5,1,15000,0,100,2,700,0,BFB,UCT,NA,100,56,0,0.113636,0.886364,5
6,5,2.5,1,5000,0,100,2,1000,0,BFB,UCT,NA,100,62,0,0.263158,0.736842,10
6,5,2.5,1,5000,0,100,2,100,0,BFB,UCT,NA,100,49,0,0.196078,0.803922,10
6,5,2.5,1,5000,0,100,2,5000,0,BFB,UCT,NA,100,70,0,0.466667,0.533333,14
6,5,2.5,1,5000,0,100,2,500,0,BFB,UCT,NA,100,53,0,0.148936,0.851064,7
6,5,2.5,1,5000,0,100,2,700,0,BFB,UCT,NA,100,51,0,0.183673,0.816327,9
6,5,2.5,2,100000,0,100,2,1000,0,BFB,UCT,NA,100,52,0,0.083333,0.916667,4
6,5,2.5,2,100000,0,100,2,100,0,BFB,UCT,NA,100,46,0,0.018519,0.981481,1
6,5,2.5,2,100000,0,100,2,5000,0,BFB,UCT,NA,100,72,0,0.178571,0.821429,5
6,5,2.5,2,100000,0,100,2,500,0,BFB,UCT,NA,100,59,0,0.04878,0.951219,2
6,5,2.5,2,100000,0,100,2,700,0,BFB,UCT,NA,100,66,0,0.058824,0.941176,2
6,5,2.5,2,10000,0,100,2,1000,0,BFB,UCT,NA,100,62,0,0.263158,0.736842,10
6,5,2.5,2,10000,0,100,2,100,0,BFB,UCT,NA,100,54,0,0.086957,0.913043,4
6,5,2.5,2,10000,0,100,2,5000,0,BFB,UCT,NA,100,66,0,0.323529,0.676471,11
6,5,2.5,2,10000,0,100,2,500,0,BFB,UCT,NA,100,60,0,0.15,0.85,6
6,5,2.5,2,10000,0,100,2,700,0,BFB,UCT,NA,100,54,0,0.130435,0.869565,6
6,5,2.5,2,1000,0,100,2,1000,0,BFB,UCT,NA,100,58,0,0.571429,0.428571,24
6,5,2.5,2,1000,0,100,2,100,0,BFB,UCT,NA,100,50,0,0.16,0.84,8
6,5,2.5,2,1000,0,100,2,5000,0,BFB,UCT,NA,100,61,0,0.410256,0.589744,16
6,5,2.5,2,1000,0,100,2,500,0,BFB,UCT,NA,100,62,0,0.5,0.5,19
6,5,2.5,2,1000,0,100,2,700,0,BFB,UCT,NA,100,63,0,0.216216,0.783784,8
6,5,2.5,2,15000,0,100,2,1000,0,BFB,UCT,NA,100,55,0,0.244444,0.755556,11
6,5,2.5,2,15000,0,100,2,100,0,BFB,UCT,NA,100,48,0,0.057692,0.942308,3
6,5,2.5,2,15000,0,100,2,5000,0,BFB,UCT,NA,100,68,0,0.34375,0.65625,11
6,5,2.5,2,15000,0,100,2,500,0,BFB,UCT,NA,100,54,0,0.086957,0.913043,4
6,5,2.5,2,15000,0,100,2,700,0,BFB,UCT,NA,100,52,0,0.229167,0.770833,11
6,5,2.5,2,5000,0,100,2,1000,0,BFB,UCT,NA,100,64,0,0.25,0.75,9
6,5,2.5,2,5000,0,100,2,100,0,BFB,UCT,NA,100,45,0,0.109091,0.890909,6
6,5,2.5,2,5000,0,100,2,5000,0,BFB,UCT,NA,100,71,0,0.448276,0.551724,13
6,5,2.5,2,5000,0,100,2,500,0,BFB,UCT,NA,100,49,0,0.117647,0.882353,6
6,5,2.5,2,5000,0,100,2,700,0,BFB,UCT,NA,100,54,0,0.130435,0.869565,6
6,5,2.5,3,100000,0,100,2,1000,0,BFB,UCT,NA,100,62,0,0.236842,0.763158,9
6,5,2.5,3,100000,0,100,2,100,0,BFB,UCT,NA,100,45,0,0.127273,0.872727,7
6,5,2.5,3,100000,0,100,2,5000,0,BFB,UCT,NA,100,73,0,0.333333,0.666667,9
6,5,2.5,3,100000,0,100,2,500,0,BFB,UCT,NA,100,62,0,0.210526,0.789474,8
6,5,2.5,3,100000,0,100,2,700,0,BFB,UCT,NA,100,57,0,0.139535,0.860465,6
6,5,2.5,3,10000,0,100,2,1000,0,BFB,UCT,NA,100,64,0,0.25,0.75,9
6,5,2.5,3,10000,0,100,2,100,0,BFB,UCT,NA,100,51,0,0.040816,0.959184,2
6,5,2.5,3,10000,0,100,2,5000,0,BFB,UCT,NA,100,68,0,0.40625,0.59375,13
