pits,heuristics,c,policy,iterations,seed,num_games,type_system,sts_size, mm_level ,domain, max_alg, min_alg,num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games
6,3,2.5,3,100000,0,100,2,5000,3,0,BFB,MINMAX,100,51,0,0.530612,0.469388,26
6,3,2.5,3,100000,0,100,2,5000,4,0,BFB,MINMAX,100,53,0,0.234043,0.765957,11
6,3,2.5,3,100000,0,100,2,5000,5,0,BFB,MINMAX,100,46,0,0.296296,0.703704,16
6,3,2.5,3,100000,0,100,2,500,3,0,BFB,MINMAX,100,52,0,0.75,0.25,36
6,3,2.5,3,100000,0,100,2,500,4,0,BFB,MINMAX,100,54,0,0.478261,0.521739,22
6,3,2.5,3,100000,0,100,2,700,3,0,BFB,MINMAX,100,51,0,0.77551,0.22449,38
6,3,2.5,3,100000,0,100,2,700,4,0,BFB,MINMAX,100,48,0,0.403846,0.596154,21
6,3,2.5,3,100000,0,100,2,700,5,0,BFB,MINMAX,100,53,0,0.234043,0.765957,11
6,3,2.5,3,10000,0,100,2,1000,3,0,BFB,MINMAX,100,50,0,0.72,0.28,36
6,3,2.5,3,10000,0,100,2,1000,4,0,BFB,MINMAX,100,52,0,0.3125,0.6875,15
6,3,2.5,3,10000,0,100,2,1000,5,0,BFB,MINMAX,100,51,0,0.204082,0.795918,10
6,3,2.5,3,10000,0,100,2,100,3,0,BFB,MINMAX,100,52,0,0.541667,0.458333,26
6,3,2.5,3,10000,0,100,2,100,4,0,BFB,MINMAX,100,59,0,0.268293,0.731707,11
6,3,2.5,3,10000,0,100,2,100,5,0,BFB,MINMAX,100,57,0,0.186047,0.813953,8
6,3,2.5,3,10000,0,100,2,5000,3,0,BFB,MINMAX,100,63,0,0.432432,0.567568,16
6,3,2.5,3,10000,0,100,2,5000,4,0,BFB,MINMAX,100,42,0,0.224138,0.775862,13
6,3,2.5,3,10000,0,100,2,5000,5,0,BFB,MINMAX,100,40,0,0.1,0.9,6
6,3,2.5,3,10000,0,100,2,500,3,0,BFB,MINMAX,100,60,0,0.675,0.325,27
6,3,2.5,3,10000,0,100,2,500,4,0,BFB,MINMAX,100,56,0,0.25,0.75,11
6,3,2.5,3,10000,0,100,2,500,5,0,BFB,MINMAX,100,49,0,0.27451,0.72549,14
6,3,2.5,3,10000,0,100,2,700,3,0,BFB,MINMAX,100,57,0,0.674419,0.325581,29
6,3,2.5,3,10000,0,100,2,700,4,0,BFB,MINMAX,100,56,0,0.25,0.75,11
6,3,2.5,3,10000,0,100,2,700,5,0,BFB,MINMAX,100,52,0,0.354167,0.645833,17
6,3,2.5,3,1000,0,100,2,1000,3,0,BFB,MINMAX,100,59,0,0.268293,0.731707,11
6,3,2.5,3,1000,0,100,2,1000,4,0,BFB,MINMAX,100,32,0,0.058824,0.941176,4
6,3,2.5,3,1000,0,100,2,1000,5,0,BFB,MINMAX,100,26,0,0.054054,0.945946,4
6,3,2.5,3,1000,0,100,2,1000,6,0,BFB,MINMAX,100,29,0,0.028169,0.971831,2
6,3,2.5,3,1000,0,100,2,100,3,0,BFB,MINMAX,100,55,0,0.533333,0.466667,24
6,3,2.5,3,1000,0,100,2,100,4,0,BFB,MINMAX,100,43,0,0.22807,0.77193,13
6,3,2.5,3,1000,0,100,2,100,5,0,BFB,MINMAX,100,44,0,0.196429,0.803571,11
6,3,2.5,3,1000,0,100,2,100,6,0,BFB,MINMAX,100,34,0,0.151515,0.848485,10
6,3,2.5,3,1000,0,100,2,5000,3,0,BFB,MINMAX,100,40,0,0.2,0.8,12
6,3,2.5,3,1000,0,100,2,5000,4,0,BFB,MINMAX,100,28,0,0.041667,0.958333,3
6,3,2.5,3,1000,0,100,2,5000,5,0,BFB,MINMAX,100,19,0,0.049383,0.950617,4
6,3,2.5,3,1000,0,100,2,5000,6,0,BFB,MINMAX,100,11,0,0.022472,0.977528,2
6,3,2.5,3,1000,0,100,2,500,3,0,BFB,MINMAX,100,55,0,0.377778,0.622222,17
6,3,2.5,3,1000,0,100,2,500,4,0,BFB,MINMAX,100,51,0,0.142857,0.857143,7
6,3,2.5,3,1000,0,100,2,500,5,0,BFB,MINMAX,100,45,0,0.072727,0.927273,4
6,3,2.5,3,1000,0,100,2,500,6,0,BFB,MINMAX,100,39,0,0.131148,0.868852,8
6,3,2.5,3,1000,0,100,2,700,3,0,BFB,MINMAX,100,52,0,0.5625,0.4375,27
6,3,2.5,3,1000,0,100,2,700,4,0,BFB,MINMAX,100,56,0,0.136364,0.863636,6
6,3,2.5,3,1000,0,100,2,700,5,0,BFB,MINMAX,100,47,0,0.113208,0.886792,6
6,3,2.5,3,1000,0,100,2,700,6,0,BFB,MINMAX,100,40,0,0.066667,0.933333,4
6,3,2.5,3,15000,0,100,2,1000,3,0,BFB,MINMAX,100,51,0,0.612245,0.387755,30
6,3,2.5,3,15000,0,100,2,1000,4,0,BFB,MINMAX,100,55,0,0.244444,0.755556,11
6,3,2.5,3,15000,0,100,2,1000,5,0,BFB,MINMAX,100,52,0,0.229167,0.770833,11
6,3,2.5,3,15000,0,100,2,100,3,0,BFB,MINMAX,100,51,0,0.612245,0.387755,30
6,3,2.5,3,15000,0,100,2,100,4,0,BFB,MINMAX,100,52,0,0.25,0.75,12
6,3,2.5,3,15000,0,100,2,100,5,0,BFB,MINMAX,100,54,0,0.195652,0.804348,9
6,3,2.5,3,15000,0,100,2,5000,3,0,BFB,MINMAX,100,46,0,0.5,0.5,27
6,3,2.5,3,15000,0,100,2,5000,4,0,BFB,MINMAX,100,38,0,0.177419,0.822581,11
6,3,2.5,3,15000,0,100,2,5000,5,0,BFB,MINMAX,100,38,0,0.112903,0.887097,7
6,3,2.5,3,15000,0,100,2,500,3,0,BFB,MINMAX,100,41,0,0.711864,0.288136,42
6,3,2.5,3,15000,0,100,2,500,4,0,BFB,MINMAX,100,54,0,0.413043,0.586957,19
6,3,2.5,3,15000,0,100,2,500,5,0,BFB,MINMAX,100,57,0,0.348837,0.651163,15
6,3,2.5,3,15000,0,100,2,700,3,0,BFB,MINMAX,100,48,0,0.634615,0.365385,33
6,3,2.5,3,15000,0,100,2,700,4,0,BFB,MINMAX,100,52,0,0.375,0.625,18
6,3,2.5,3,15000,0,100,2,700,5,0,BFB,MINMAX,100,47,0,0.283019,0.716981,15
6,3,2.5,3,5000,0,100,2,1000,3,0,BFB,MINMAX,100,53,0,0.446809,0.553191,21
6,3,2.5,3,5000,0,100,2,1000,4,0,BFB,MINMAX,100,51,0,0.244898,0.755102,12
6,3,2.5,3,5000,0,100,2,1000,5,0,BFB,MINMAX,100,46,0,0.240741,0.759259,13
6,3,2.5,3,5000,0,100,2,1000,6,0,BFB,MINMAX,100,48,0,0.134615,0.865385,7
6,3,2.5,3,5000,0,100,2,100,3,0,BFB,MINMAX,100,58,0,0.642857,0.357143,27
6,3,2.5,3,5000,0,100,2,100,4,0,BFB,MINMAX,100,49,0,0.294118,0.705882,15
6,3,2.5,3,5000,0,100,2,100,5,0,BFB,MINMAX,100,59,0,0.219512,0.780488,9
6,3,2.5,3,5000,0,100,2,100,6,0,BFB,MINMAX,100,46,0,0.12963,0.87037,7
6,3,2.5,3,5000,0,100,2,5000,3,0,BFB,MINMAX,100,44,0,0.125,0.875,7
6,3,2.5,3,5000,0,100,2,5000,4,0,BFB,MINMAX,100,29,0,0.056338,0.943662,4
6,3,2.5,3,5000,0,100,2,5000,5,0,BFB,MINMAX,100,28,0,0.027778,0.972222,2
6,3,2.5,3,5000,0,100,2,5000,6,0,BFB,MINMAX,100,22,0,0.012821,0.987179,1
6,3,2.5,3,5000,0,100,2,500,3,0,BFB,MINMAX,100,57,0,0.465116,0.534884,20
6,3,2.5,3,5000,0,100,2,500,4,0,BFB,MINMAX,100,49,0,0.235294,0.764706,12
6,3,2.5,3,5000,0,100,2,500,5,0,BFB,MINMAX,100,54,0,0.304348,0.695652,14
6,3,2.5,3,5000,0,100,2,500,6,0,BFB,MINMAX,100,50,0,0.1,0.9,5
6,3,2.5,3,5000,0,100,2,700,3,0,BFB,MINMAX,100,49,0,0.666667,0.333333,34
6,3,2.5,3,5000,0,100,2,700,4,0,BFB,MINMAX,100,49,0,0.215686,0.784314,11
6,3,2.5,3,5000,0,100,2,700,5,0,BFB,MINMAX,100,40,0,0.216667,0.783333,13
6,3,2.5,3,5000,0,100,2,700,6,0,BFB,MINMAX,100,52,0,0.1875,0.8125,9
6,5,0.5,1,100000,0,100,2,1000,3,0,BFB,MINMAX,100,55,0,0.955556,0.044444,43
6,5,0.5,1,100000,0,100,2,1000,4,0,BFB,MINMAX,100,49,0,0.666667,0.333333,34
6,5,0.5,1,100000,0,100,2,1000,5,0,BFB,MINMAX,100,53,0,0.510638,0.489362,24
6,5,0.5,1,100000,0,100,2,100,3,0,BFB,MINMAX,100,55,0,0.488889,0.511111,22
6,5,0.5,1,100000,0,100,2,100,4,0,BFB,MINMAX,100,40,0,0.283333,0.716667,17
6,5,0.5,1,100000,0,100,2,100,5,0,BFB,MINMAX,100,44,0,0.160714,0.839286,9
6,5,0.5,1,100000,0,100,2,5000,3,0,BFB,MINMAX,100,51,0,0.897959,0.102041,44
6,5,0.5,1,100000,0,100,2,5000,4,0,BFB,MINMAX,100,54,0,0.76087,0.23913,35
6,5,0.5,1,100000,0,100,2,5000,5,0,BFB,MINMAX,100,60,0,0.725,0.275,29
6,5,0.5,1,100000,0,100,2,500,3,0,BFB,MINMAX,100,51,0,0.653061,0.346939,32
6,5,0.5,1,100000,0,100,2,500,4,0,BFB,MINMAX,100,55,0,0.422222,0.577778,19
6,5,0.5,1,100000,0,100,2,500,5,0,BFB,MINMAX,100,47,0,0.358491,0.641509,19
6,5,0.5,1,100000,0,100,2,700,3,0,BFB,MINMAX,100,47,0,0.754717,0.245283,40
6,5,0.5,1,100000,0,100,2,700,4,0,BFB,MINMAX,100,44,0,0.589286,0.410714,33
6,5,0.5,1,100000,0,100,2,700,5,0,BFB,MINMAX,100,51,0,0.428571,0.571429,21
6,5,0.5,1,10000,0,100,2,1000,3,0,BFB,MINMAX,100,39,0,0.868852,0.131148,53
6,5,0.5,1,10000,0,100,2,1000,4,0,BFB,MINMAX,100,55,0,0.6,0.4,27
6,5,0.5,1,10000,0,100,2,1000,5,0,BFB,MINMAX,100,46,0,0.444444,0.555556,24
6,5,0.5,1,10000,0,100,2,100,3,0,BFB,MINMAX,100,45,0,0.454545,0.545455,25
6,5,0.5,1,10000,0,100,2,100,4,0,BFB,MINMAX,100,47,0,0.283019,0.716981,15
6,5,0.5,1,10000,0,100,2,100,5,0,BFB,MINMAX,100,37,0,0.079365,0.920635,5
6,5,0.5,1,10000,0,100,2,5000,3,0,BFB,MINMAX,100,48,0,0.903846,0.096154,47
6,5,0.5,1,10000,0,100,2,5000,4,0,BFB,MINMAX,100,53,0,0.87234,0.12766,41
6,5,0.5,1,10000,0,100,2,5000,5,0,BFB,MINMAX,100,66,0,0.617647,0.382353,21
6,5,0.5,1,10000,0,100,2,500,3,0,BFB,MINMAX,100,57,0,0.627907,0.372093,27
6,5,0.5,1,10000,0,100,2,500,4,0,BFB,MINMAX,100,50,0,0.5,0.5,25
6,5,0.5,1,10000,0,100,2,500,5,0,BFB,MINMAX,100,54,0,0.347826,0.652174,16
6,5,0.5,1,10000,0,100,2,700,3,0,BFB,MINMAX,100,55,0,0.777778,0.222222,35
6,5,0.5,1,10000,0,100,2,700,4,0,BFB,MINMAX,100,43,0,0.561404,0.438596,32
6,5,0.5,1,10000,0,100,2,700,5,0,BFB,MINMAX,100,53,0,0.468085,0.531915,22
6,5,0.5,1,1000,0,100,2,1000,3,0,BFB,MINMAX,100,51,0,0.795918,0.204082,39
6,5,0.5,1,1000,0,100,2,1000,4,0,BFB,MINMAX,100,58,0,0.571429,0.428571,24
6,5,0.5,1,1000,0,100,2,1000,5,0,BFB,MINMAX,100,61,0,0.307692,0.692308,12
6,5,0.5,1,1000,0,100,2,1000,6,0,BFB,MINMAX,100,49,0,0.254902,0.745098,13
6,5,0.5,1,1000,0,100,2,100,3,0,BFB,MINMAX,100,53,0,0.446809,0.553191,21
6,5,0.5,1,1000,0,100,2,100,4,0,BFB,MINMAX,100,46,0,0.259259,0.740741,14
6,5,0.5,1,1000,0,100,2,100,5,0,BFB,MINMAX,100,38,0,0.177419,0.822581,11
6,5,0.5,1,1000,0,100,2,100,6,0,BFB,MINMAX,100,46,0,0.111111,0.888889,6
6,5,0.5,1,1000,0,100,2,5000,3,0,BFB,MINMAX,100,55,0,0.755556,0.244444,34
6,5,0.5,1,1000,0,100,2,5000,4,0,BFB,MINMAX,100,61,0,0.461538,0.538462,18
6,5,0.5,1,1000,0,100,2,5000,5,0,BFB,MINMAX,100,52,0,0.416667,0.583333,20
6,5,0.5,1,1000,0,100,2,5000,6,0,BFB,MINMAX,100,49,0,0.117647,0.882353,6
6,5,0.5,1,1000,0,100,2,500,3,0,BFB,MINMAX,100,58,0,0.714286,0.285714,30
6,5,0.5,1,1000,0,100,2,500,4,0,BFB,MINMAX,100,51,0,0.55102,0.44898,27
6,5,0.5,1,1000,0,100,2,500,5,0,BFB,MINMAX,100,58,0,0.214286,0.785714,9
6,5,0.5,1,1000,0,100,2,500,6,0,BFB,MINMAX,100,41,0,0.305085,0.694915,18
6,5,0.5,1,1000,0,100,2,700,3,0,BFB,MINMAX,100,48,0,0.826923,0.173077,43
6,5,0.5,1,1000,0,100,2,700,4,0,BFB,MINMAX,100,51,0,0.612245,0.387755,30
6,5,0.5,1,1000,0,100,2,700,5,0,BFB,MINMAX,100,43,0,0.315789,0.684211,18
6,5,0.5,1,1000,0,100,2,700,6,0,BFB,MINMAX,100,45,0,0.236364,0.763636,13
6,5,0.5,1,15000,0,100,2,1000,3,0,BFB,MINMAX,100,47,0,0.792453,0.207547,42
6,5,0.5,1,15000,0,100,2,1000,4,0,BFB,MINMAX,100,56,0,0.636364,0.363636,28
6,5,0.5,1,15000,0,100,2,1000,5,0,BFB,MINMAX,100,58,0,0.47619,0.52381,20
6,5,0.5,1,15000,0,100,2,100,3,0,BFB,MINMAX,100,53,0,0.361702,0.638298,17
6,5,0.5,1,15000,0,100,2,100,4,0,BFB,MINMAX,100,46,0,0.203704,0.796296,11
6,5,0.5,1,15000,0,100,2,100,5,0,BFB,MINMAX,100,44,0,0.125,0.875,7
6,5,0.5,1,15000,0,100,2,5000,3,0,BFB,MINMAX,100,47,0,0.981132,0.018868,52
6,5,0.5,1,15000,0,100,2,5000,4,0,BFB,MINMAX,100,61,0,0.846154,0.153846,33
6,5,0.5,1,15000,0,100,2,5000,5,0,BFB,MINMAX,100,57,0,0.674419,0.325581,29
6,5,0.5,1,15000,0,100,2,500,3,0,BFB,MINMAX,100,42,0,0.706897,0.293103,41
6,5,0.5,1,15000,0,100,2,500,4,0,BFB,MINMAX,100,49,0,0.588235,0.411765,30
6,5,0.5,1,15000,0,100,2,500,5,0,BFB,MINMAX,100,49,0,0.294118,0.705882,15
6,5,0.5,1,15000,0,100,2,700,3,0,BFB,MINMAX,100,54,0,0.673913,0.326087,31
6,5,0.5,1,15000,0,100,2,700,4,0,BFB,MINMAX,100,57,0,0.55814,0.44186,24
6,5,0.5,1,15000,0,100,2,700,5,0,BFB,MINMAX,100,64,0,0.361111,0.638889,13
6,5,0.5,1,5000,0,100,2,1000,3,0,BFB,MINMAX,100,56,0,0.772727,0.227273,34
6,5,0.5,1,5000,0,100,2,1000,4,0,BFB,MINMAX,100,61,0,0.641026,0.358974,25
6,5,0.5,1,5000,0,100,2,1000,5,0,BFB,MINMAX,100,49,0,0.431373,0.568627,22
6,5,0.5,1,5000,0,100,2,1000,6,0,BFB,MINMAX,100,51,0,0.346939,0.653061,17
6,5,0.5,1,5000,0,100,2,100,3,0,BFB,MINMAX,100,48,0,0.384615,0.615385,20
6,5,0.5,1,5000,0,100,2,100,4,0,BFB,MINMAX,100,42,0,0.258621,0.741379,15
6,5,0.5,1,5000,0,100,2,100,5,0,BFB,MINMAX,100,45,0,0.090909,0.909091,5
6,5,0.5,1,5000,0,100,2,100,6,0,BFB,MINMAX,100,25,0,0.04,0.96,3
6,5,0.5,1,5000,0,100,2,5000,3,0,BFB,MINMAX,100,48,0,0.923077,0.076923,48
6,5,0.5,1,5000,0,100,2,5000,4,0,BFB,MINMAX,100,53,0,0.723404,0.276596,34
6,5,0.5,1,5000,0,100,2,5000,5,0,BFB,MINMAX,100,48,0,0.634615,0.365385,33
6,5,0.5,1,5000,0,100,2,5000,6,0,BFB,MINMAX,100,53,0,0.425532,0.574468,20
6,5,0.5,1,5000,0,100,2,500,3,0,BFB,MINMAX,100,52,0,0.666667,0.333333,32
6,5,0.5,1,5000,0,100,2,500,4,0,BFB,MINMAX,100,52,0,0.541667,0.458333,26
6,5,0.5,1,5000,0,100,2,500,5,0,BFB,MINMAX,100,61,0,0.435897,0.564103,17
6,5,0.5,1,5000,0,100,2,500,6,0,BFB,MINMAX,100,36,0,0.203125,0.796875,13
6,5,0.5,1,5000,0,100,2,700,3,0,BFB,MINMAX,100,50,0,0.82,0.18,41
6,5,0.5,1,5000,0,100,2,700,4,0,BFB,MINMAX,100,50,0,0.52,0.48,26
6,5,0.5,1,5000,0,100,2,700,5,0,BFB,MINMAX,100,46,0,0.481481,0.518519,26
6,5,0.5,1,5000,0,100,2,700,6,0,BFB,MINMAX,100,50,0,0.24,0.76,12
6,5,0.5,2,100000,0,100,2,1000,3,0,BFB,MINMAX,100,55,0,0.844444,0.155556,38
6,5,0.5,2,100000,0,100,2,1000,4,0,BFB,MINMAX,100,58,0,0.571429,0.428571,24
6,5,0.5,2,100000,0,100,2,1000,5,0,BFB,MINMAX,100,47,0,0.528302,0.471698,28
6,5,0.5,2,100000,0,100,2,100,3,0,BFB,MINMAX,100,57,0,0.418605,0.581395,18
6,5,0.5,2,100000,0,100,2,100,4,0,BFB,MINMAX,100,46,0,0.203704,0.796296,11
6,5,0.5,2,100000,0,100,2,100,5,0,BFB,MINMAX,100,43,0,0.140351,0.859649,8
6,5,0.5,2,100000,0,100,2,5000,3,0,BFB,MINMAX,100,51,0,0.795918,0.204082,39
6,5,0.5,2,100000,0,100,2,5000,4,0,BFB,MINMAX,100,58,0,0.785714,0.214286,33
6,5,0.5,2,100000,0,100,2,5000,5,0,BFB,MINMAX,100,54,0,0.673913,0.326087,31
6,5,0.5,2,100000,0,100,2,500,3,0,BFB,MINMAX,100,51,0,0.734694,0.265306,36
6,5,0.5,2,100000,0,100,2,500,4,0,BFB,MINMAX,100,52,0,0.604167,0.395833,29
6,5,0.5,2,100000,0,100,2,500,5,0,BFB,MINMAX,100,50,0,0.42,0.58,21
6,5,0.5,2,100000,0,100,2,700,3,0,BFB,MINMAX,100,55,0,0.555556,0.444444,25
6,5,0.5,2,100000,0,100,2,700,4,0,BFB,MINMAX,100,51,0,0.571429,0.428571,28
6,5,0.5,2,100000,0,100,2,700,5,0,BFB,MINMAX,100,52,0,0.479167,0.520833,23
6,5,0.5,2,10000,0,100,2,1000,3,0,BFB,MINMAX,100,50,0,0.76,0.24,38
6,5,0.5,2,10000,0,100,2,1000,4,0,BFB,MINMAX,100,52,0,0.666667,0.333333,32
6,5,0.5,2,10000,0,100,2,1000,5,0,BFB,MINMAX,100,50,0,0.56,0.44,28
6,5,0.5,2,10000,0,100,2,100,3,0,BFB,MINMAX,100,46,0,0.481481,0.518519,26
6,5,0.5,2,10000,0,100,2,100,4,0,BFB,MINMAX,100,50,0,0.32,0.68,16
6,5,0.5,2,10000,0,100,2,100,5,0,BFB,MINMAX,100,34,0,0.19697,0.80303,13
6,5,0.5,2,10000,0,100,2,5000,3,0,BFB,MINMAX,100,65,0,0.742857,0.257143,26
6,5,0.5,2,10000,0,100,2,5000,4,0,BFB,MINMAX,100,54,0,0.73913,0.26087,34
6,5,0.5,2,10000,0,100,2,5000,5,0,BFB,MINMAX,100,58,0,0.642857,0.357143,27
6,5,0.5,2,10000,0,100,2,500,3,0,BFB,MINMAX,100,54,0,0.73913,0.26087,34
6,5,0.5,2,10000,0,100,2,500,4,0,BFB,MINMAX,100,61,0,0.487179,0.512821,19
6,5,0.5,2,10000,0,100,2,500,5,0,BFB,MINMAX,100,53,0,0.382979,0.617021,18
6,5,0.5,2,10000,0,100,2,700,3,0,BFB,MINMAX,100,57,0,0.744186,0.255814,32
6,5,0.5,2,10000,0,100,2,700,4,0,BFB,MINMAX,100,57,0,0.627907,0.372093,27
6,5,0.5,2,10000,0,100,2,700,5,0,BFB,MINMAX,100,55,0,0.6,0.4,27
6,5,0.5,2,1000,0,100,2,1000,3,0,BFB,MINMAX,100,55,0,0.822222,0.177778,37
6,5,0.5,2,1000,0,100,2,1000,4,0,BFB,MINMAX,100,58,0,0.52381,0.47619,22
6,5,0.5,2,1000,0,100,2,1000,5,0,BFB,MINMAX,100,55,0,0.377778,0.622222,17
6,5,0.5,2,1000,0,100,2,1000,6,0,BFB,MINMAX,100,41,0,0.237288,0.762712,14
6,5,0.5,2,1000,0,100,2,100,3,0,BFB,MINMAX,100,52,0,0.5,0.5,24
6,5,0.5,2,1000,0,100,2,100,4,0,BFB,MINMAX,100,54,0,0.217391,0.782609,10
6,5,0.5,2,1000,0,100,2,100,5,0,BFB,MINMAX,100,38,0,0.096774,0.903226,6
6,5,0.5,2,1000,0,100,2,100,6,0,BFB,MINMAX,100,36,0,0.046875,0.953125,3
6,5,0.5,2,1000,0,100,2,5000,3,0,BFB,MINMAX,100,55,0,0.755556,0.244444,34
6,5,0.5,2,1000,0,100,2,5000,4,0,BFB,MINMAX,100,61,0,0.461538,0.538462,18
6,5,0.5,2,1000,0,100,2,5000,5,0,BFB,MINMAX,100,52,0,0.416667,0.583333,20
6,5,0.5,2,1000,0,100,2,5000,6,0,BFB,MINMAX,100,49,0,0.117647,0.882353,6
6,5,0.5,2,1000,0,100,2,500,3,0,BFB,MINMAX,100,50,0,0.74,0.26,37
6,5,0.5,2,1000,0,100,2,500,4,0,BFB,MINMAX,100,54,0,0.478261,0.521739,22
6,5,0.5,2,1000,0,100,2,500,5,0,BFB,MINMAX,100,55,0,0.311111,0.688889,14
6,5,0.5,2,1000,0,100,2,500,6,0,BFB,MINMAX,100,46,0,0.12963,0.87037,7
6,5,0.5,2,1000,0,100,2,700,3,0,BFB,MINMAX,100,49,0,0.803922,0.196078,41
6,5,0.5,2,1000,0,100,2,700,4,0,BFB,MINMAX,100,54,0,0.630435,0.369565,29
6,5,0.5,2,1000,0,100,2,700,5,0,BFB,MINMAX,100,48,0,0.365385,0.634615,19
6,5,0.5,2,1000,0,100,2,700,6,0,BFB,MINMAX,100,56,0,0.227273,0.772727,10
6,5,0.5,2,15000,0,100,2,1000,3,0,BFB,MINMAX,100,48,0,0.75,0.25,39
6,5,0.5,2,15000,0,100,2,1000,4,0,BFB,MINMAX,100,56,0,0.681818,0.318182,30
6,5,0.5,2,15000,0,100,2,1000,5,0,BFB,MINMAX,100,55,0,0.488889,0.511111,22
6,5,0.5,2,15000,0,100,2,100,3,0,BFB,MINMAX,100,52,0,0.5,0.5,24
6,5,0.5,2,15000,0,100,2,100,4,0,BFB,MINMAX,100,50,0,0.22,0.78,11
6,5,0.5,2,15000,0,100,2,100,5,0,BFB,MINMAX,100,40,0,0.1,0.9,6
6,5,0.5,2,15000,0,100,2,5000,3,0,BFB,MINMAX,100,43,0,0.859649,0.140351,49
6,5,0.5,2,15000,0,100,2,5000,4,0,BFB,MINMAX,100,63,0,0.783784,0.216216,29
6,5,0.5,2,15000,0,100,2,5000,5,0,BFB,MINMAX,100,57,0,0.55814,0.44186,24
6,5,0.5,2,15000,0,100,2,500,3,0,BFB,MINMAX,100,53,0,0.702128,0.297872,33
6,5,0.5,2,15000,0,100,2,500,4,0,BFB,MINMAX,100,56,0,0.318182,0.681818,14
6,5,0.5,2,15000,0,100,2,500,5,0,BFB,MINMAX,100,50,0,0.32,0.68,16
6,5,0.5,2,15000,0,100,2,700,3,0,BFB,MINMAX,100,60,0,0.7,0.3,28
6,5,0.5,2,15000,0,100,2,700,4,0,BFB,MINMAX,100,69,0,0.580645,0.419355,18
6,5,0.5,2,15000,0,100,2,700,5,0,BFB,MINMAX,100,56,0,0.340909,0.659091,15
6,5,0.5,2,5000,0,100,2,1000,3,0,BFB,MINMAX,100,58,0,0.880952,0.119048,37
6,5,0.5,2,5000,0,100,2,1000,4,0,BFB,MINMAX,100,50,0,0.7,0.3,35
6,5,0.5,2,5000,0,100,2,1000,5,0,BFB,MINMAX,100,54,0,0.456522,0.543478,21
6,5,0.5,2,5000,0,100,2,1000,6,0,BFB,MINMAX,100,52,0,0.354167,0.645833,17
6,5,0.5,2,5000,0,100,2,100,3,0,BFB,MINMAX,100,42,0,0.482759,0.517241,28
6,5,0.5,2,5000,0,100,2,100,4,0,BFB,MINMAX,100,58,0,0.261905,0.738095,11
6,5,0.5,2,5000,0,100,2,100,5,0,BFB,MINMAX,100,42,0,0.137931,0.862069,8
6,5,0.5,2,5000,0,100,2,100,6,0,BFB,MINMAX,100,29,0,0.112676,0.887324,8
6,5,0.5,2,5000,0,100,2,5000,3,0,BFB,MINMAX,100,46,0,0.851852,0.148148,46
6,5,0.5,2,5000,0,100,2,5000,4,0,BFB,MINMAX,100,60,0,0.725,0.275,29
6,5,0.5,2,5000,0,100,2,5000,5,0,BFB,MINMAX,100,63,0,0.648649,0.351351,24
6,5,0.5,2,5000,0,100,2,5000,6,0,BFB,MINMAX,100,66,0,0.5,0.5,17
6,5,0.5,2,5000,0,100,2,500,3,0,BFB,MINMAX,100,47,0,0.698113,0.301887,37
6,5,0.5,2,5000,0,100,2,500,4,0,BFB,MINMAX,100,56,0,0.5,0.5,22
6,5,0.5,2,5000,0,100,2,500,5,0,BFB,MINMAX,100,47,0,0.301887,0.698113,16
6,5,0.5,2,5000,0,100,2,500,6,0,BFB,MINMAX,100,49,0,0.176471,0.823529,9
6,5,0.5,2,5000,0,100,2,700,3,0,BFB,MINMAX,100,41,0,0.813559,0.186441,48
6,5,0.5,2,5000,0,100,2,700,4,0,BFB,MINMAX,100,58,0,0.595238,0.404762,25
6,5,0.5,2,5000,0,100,2,700,5,0,BFB,MINMAX,100,58,0,0.47619,0.52381,20
6,5,0.5,2,5000,0,100,2,700,6,0,BFB,MINMAX,100,53,0,0.319149,0.680851,15
6,5,0.5,3,100000,0,100,2,1000,3,0,BFB,MINMAX,100,56,0,0.795455,0.204545,35
6,5,0.5,3,100000,0,100,2,1000,4,0,BFB,MINMAX,100,54,0,0.543478,0.456522,25
6,5,0.5,3,100000,0,100,2,1000,5,0,BFB,MINMAX,100,61,0,0.564103,0.435897,22
6,5,0.5,3,100000,0,100,2,5000,3,0,BFB,MINMAX,100,66,0,0.882353,0.117647,30
6,5,0.5,3,100000,0,100,2,5000,4,0,BFB,MINMAX,100,59,0,0.853659,0.146341,35
6,5,0.5,3,100000,0,100,2,5000,5,0,BFB,MINMAX,100,57,0,0.72093,0.27907,31
6,5,0.5,3,100000,0,100,2,500,3,0,BFB,MINMAX,100,46,0,0.648148,0.351852,35
6,5,0.5,3,100000,0,100,2,500,5,0,BFB,MINMAX,100,55,0,0.444444,0.555556,20
6,5,0.5,3,100000,0,100,2,700,3,0,BFB,MINMAX,100,46,0,0.759259,0.240741,41
6,5,0.5,3,100000,0,100,2,700,4,0,BFB,MINMAX,100,55,0,0.644444,0.355556,29
6,5,0.5,3,100000,0,100,2,700,5,0,BFB,MINMAX,100,56,0,0.409091,0.590909,18
6,5,0.5,3,10000,0,100,2,1000,3,0,BFB,MINMAX,100,44,0,0.857143,0.142857,48
6,5,0.5,3,10000,0,100,2,1000,4,0,BFB,MINMAX,100,59,0,0.682927,0.317073,28
